"","jvfs_1_targetChildProminence","kfav_1_targetChildProminence","lant_2_targetChildProminence","szch_2_targetChildProminence","modal_prominence","clean"
"1516",1,1,2,1,1,TRUE
"1517",1,1,2,1,1,TRUE
"1518",2,2,2,1,2,FALSE
"1519",2,2,2,2,2,FALSE
"1520",2,1,2,2,2,FALSE
"1521",2,2,2,2,2,FALSE
"1522",3,3,2,2,2,FALSE
"1523",3,3,2,2,2,FALSE
"1524",2,2,2,2,2,FALSE
"1525",2,2,2,2,2,FALSE
"1526",2,2,2,2,2,FALSE
"1527",1,1,2,1,1,TRUE
"1528",2,2,2,2,2,FALSE
"1529",2,2,2,1,2,FALSE
"1530",2,2,2,2,2,FALSE
"1531",2,2,2,1,2,FALSE
"1532",2,2,2,1,2,FALSE
"1533",4,5,4,4,4,FALSE
"1534",4,3,3,3,3,FALSE
"1535",2,2,2,2,2,FALSE
"1536",2,1,2,2,2,FALSE
"1537",4,3,3,2,3,FALSE
"1538",2,1,2,1,1,TRUE
"1539",4,2,3,2,2,FALSE
"1540",2,1,2,1,1,TRUE
"1541",1,1,2,1,1,TRUE
"1542",2,2,3,2,2,FALSE
"1543",1,1,2,1,1,TRUE
"1544",1,1,2,1,1,TRUE
"1545",1,1,1,1,1,TRUE
"1546",1,1,1,1,1,TRUE
"1547",1,1,2,1,1,TRUE
"1548",1,1,2,1,1,TRUE
"1549",2,2,2,2,2,FALSE
"1550",1,1,2,1,1,TRUE
"1551",1,1,2,1,1,TRUE
"1552",1,1,1,1,1,TRUE
"1553",1,1,1,1,1,TRUE
"1554",1,1,2,1,1,TRUE
"1555",2,3,3,2,2,FALSE
"1556",2,3,3,2,2,FALSE
"1557",2,2,2,2,2,FALSE
"1558",2,2,2,2,2,FALSE
"1559",3,3,3,2,3,FALSE
"1560",2,2,2,2,2,FALSE
"1561",1,2,3,2,2,FALSE
"1562",1,1,2,1,1,TRUE
"1563",1,1,2,1,1,TRUE
"1564",1,1,2,1,1,TRUE
"1565",1,1,2,1,1,TRUE
"1566",2,3,2,2,2,FALSE
"1567",3,3,3,2,3,FALSE
"1568",3,3,2,2,2,FALSE
"1569",3,3,2,2,2,FALSE
"1570",3,3,3,2,3,FALSE
"1571",3,3,2,2,2,FALSE
"1572",3,3,2,2,2,FALSE
"1573",3,3,2,2,2,FALSE
"1574",3,3,3,2,3,FALSE
"1575",2,2,2,1,2,FALSE
"1576",2,2,2,2,2,FALSE
"1577",3,3,3,2,3,FALSE
"1578",2,3,2,2,2,FALSE
"1579",3,3,2,2,2,FALSE
"1580",3,3,2,2,2,FALSE
"1581",3,3,2,2,2,FALSE
"1582",3,3,2,2,2,FALSE
"1583",3,3,2,2,2,FALSE
"1584",3,3,3,2,3,FALSE
"1585",3,3,2,2,2,FALSE
"1586",3,3,3,2,3,FALSE
"1587",3,3,2,2,2,FALSE
"1588",3,3,2,2,2,FALSE
"1589",2,3,2,2,2,FALSE
"1590",2,2,2,1,2,FALSE
"1591",3,2,2,2,2,FALSE
"1592",3,3,2,2,2,FALSE
"1593",3,3,2,2,2,FALSE
"1594",2,3,3,2,2,FALSE
"1595",3,3,3,2,3,FALSE
"1596",3,3,2,2,2,FALSE
"1597",3,3,2,2,2,FALSE
"1598",2,2,2,1,2,FALSE
"1599",3,2,2,1,2,FALSE
"1600",4,3,3,2,3,FALSE
"1601",3,2,2,2,2,FALSE
"1602",3,3,2,2,2,FALSE
"1603",3,3,3,3,3,FALSE
"1604",2,3,2,2,2,FALSE
"1605",2,3,2,2,2,FALSE
"1606",2,3,2,2,2,FALSE
"1607",2,3,2,2,2,FALSE
"1608",3,3,2,2,2,FALSE
"1609",3,3,2,2,2,FALSE
"1610",3,3,2,2,2,FALSE
"1611",3,3,3,2,3,FALSE
"1612",3,3,2,2,2,FALSE
"1613",2,2,2,1,2,FALSE
"1614",3,3,2,2,2,FALSE
"1615",3,3,2,2,2,FALSE
"1616",3,3,2,2,2,FALSE
"1617",3,3,3,2,3,FALSE
"1618",2,3,2,1,2,FALSE
"1619",2,2,2,1,2,FALSE
"1620",3,2,2,2,2,FALSE
"1621",3,3,3,3,3,FALSE
"1622",3,3,3,3,3,FALSE
"1623",2,1,2,1,1,TRUE
"1624",4,3,3,3,3,FALSE
"1625",1,1,1,1,1,TRUE
"1626",4,4,4,3,4,FALSE
"1627",4,3,3,3,3,FALSE
"1628",4,3,4,4,4,FALSE
"1629",2,3,2,2,2,FALSE
"1630",4,3,3,3,3,FALSE
"1631",3,3,3,3,3,FALSE
"1632",2,3,3,3,3,FALSE
"1633",5,5,5,5,5,FALSE
"1634",4,3,4,3,3,FALSE
"1635",2,1,2,1,1,TRUE
"1636",5,1,5,5,5,FALSE
"1637",1,2,2,1,1,TRUE
"1638",3,3,3,3,3,FALSE
"1639",2,2,2,2,2,FALSE
"1640",1,1,2,1,1,TRUE
"1641",3,3,4,4,3,FALSE
"1642",2,2,3,2,2,FALSE
"1643",1,2,2,2,2,FALSE
"1644",1,2,2,2,2,FALSE
"1645",1,2,2,2,2,FALSE
"1646",1,1,2,1,1,TRUE
"1647",1,1,2,1,1,TRUE
"1648",1,2,3,2,2,FALSE
"1649",1,2,2,2,2,FALSE
"1650",1,2,2,1,1,TRUE
"1651",2,2,3,2,2,FALSE
"1652",2,2,2,1,2,FALSE
"1653",2,2,2,1,2,FALSE
"1654",2,2,2,2,2,FALSE
"1655",1,1,2,1,1,TRUE
"1656",1,3,2,2,2,FALSE
"1657",2,2,2,2,2,FALSE
"1658",2,2,3,2,2,FALSE
"1659",1,2,2,1,1,TRUE
"1660",2,3,3,3,3,FALSE
"1661",5,2,5,5,5,FALSE
"1662",5,2,5,5,5,FALSE
"1663",5,4,4,3,4,FALSE
"1664",3,3,3,2,3,FALSE
"1665",2,3,3,3,3,FALSE
"1666",2,2,2,2,2,FALSE
"1667",2,2,2,2,2,FALSE
"1668",1,1,2,1,1,TRUE
"1669",2,3,3,3,3,FALSE
"1670",2,2,2,2,2,FALSE
"1671",3,3,3,3,3,FALSE
"1672",2,2,2,2,2,FALSE
"1673",1,1,2,1,1,TRUE
"1674",1,1,2,1,1,TRUE
"1675",1,1,2,1,1,TRUE
"1676",2,2,2,2,2,FALSE
"1677",1,1,2,1,1,TRUE
"1678",1,1,2,1,1,TRUE
"1679",5,5,5,5,5,FALSE
"1680",5,5,5,5,5,FALSE
"1681",5,5,5,5,5,FALSE
"1682",5,5,5,5,5,FALSE
"1683",2,3,3,2,2,FALSE
"1684",2,5,2,5,2,FALSE
"1685",5,5,5,5,5,FALSE
"1686",5,5,5,5,5,FALSE
"1687",5,2,2,2,2,FALSE
"1688",5,5,5,5,5,FALSE
"1689",5,5,5,5,5,FALSE
"1690",5,5,5,5,5,FALSE
"1691",5,5,5,5,5,FALSE
"1692",5,5,5,5,5,FALSE
"1693",5,5,5,5,5,FALSE
"1694",5,5,5,5,5,FALSE
"1695",5,5,5,5,5,FALSE
"1696",5,5,5,5,5,FALSE
"1697",5,5,5,5,5,FALSE
"1698",5,5,5,5,5,FALSE
"1699",5,5,5,5,5,FALSE
"1700",5,5,5,5,5,FALSE
"1701",4,3,3,4,3,FALSE
"1702",5,5,5,5,5,FALSE
"1703",1,2,2,1,1,TRUE
"1704",5,5,5,5,5,FALSE
"1705",5,5,5,5,5,FALSE
"1706",2,2,2,1,2,FALSE
"1707",5,5,5,5,5,FALSE
"1708",2,1,1,1,1,TRUE
"1709",1,1,1,1,1,TRUE
"1710",1,1,1,1,1,TRUE
"1711",2,1,1,1,1,TRUE
"1712",2,2,2,1,2,FALSE
"1713",1,1,1,1,1,TRUE
"1714",1,1,2,1,1,TRUE
"1715",2,3,3,2,2,FALSE
"1716",3,1,2,2,2,FALSE
"1717",4,3,4,2,4,FALSE
"1718",3,3,3,2,3,FALSE
"1719",2,2,1,1,1,TRUE
"1720",5,5,5,5,5,FALSE
"1721",5,5,5,5,5,FALSE
"1722",2,2,2,2,2,FALSE
"1723",3,3,2,2,2,FALSE
"1724",3,3,3,2,3,FALSE
"1725",2,2,3,2,2,FALSE
"1726",3,2,2,2,2,FALSE
"1727",4,4,4,4,4,FALSE
"1728",5,5,5,5,5,FALSE
"1729",5,5,5,5,5,FALSE
"1730",5,5,5,5,5,FALSE
"1731",5,5,5,5,5,FALSE
"1732",5,5,5,5,5,FALSE
"1733",5,5,5,5,5,FALSE
"1734",5,5,5,5,5,FALSE
"1735",5,5,5,5,5,FALSE
"1736",5,5,5,5,5,FALSE
"1737",5,5,3,2,5,FALSE
"1738",5,1,2,1,1,TRUE
"1739",2,2,2,1,2,FALSE
"1740",5,5,5,5,5,FALSE
"1741",4,3,3,3,3,FALSE
"1742",2,2,2,2,2,FALSE
"1743",1,1,1,1,1,TRUE
"1744",1,1,2,1,1,TRUE
"1745",1,1,2,2,1,TRUE
"1746",2,2,2,2,2,FALSE
"1747",1,1,1,1,1,TRUE
"1748",5,3,4,2,2,FALSE
"1749",1,1,1,1,1,TRUE
"1750",5,5,5,5,5,FALSE
"1751",1,1,1,1,1,TRUE
"1752",1,1,1,1,1,TRUE
"1753",1,1,1,1,1,TRUE
"1754",1,1,2,1,1,TRUE
"1755",5,2,5,1,5,FALSE
"1756",5,2,5,5,5,FALSE
"1757",2,3,2,2,2,FALSE
"1758",3,3,3,3,3,FALSE
"1759",3,3,3,2,3,FALSE
"1760",2,2,2,2,2,FALSE
"1761",2,2,2,2,2,FALSE
"1762",2,2,2,2,2,FALSE
"1763",2,3,2,2,2,FALSE
"1764",2,3,3,3,3,FALSE
"1765",3,3,3,3,3,FALSE
"1766",2,2,2,2,2,FALSE
"1767",4,3,3,3,3,FALSE
"1768",3,3,3,3,3,FALSE
"1769",3,3,3,2,3,FALSE
"1770",2,3,3,2,2,FALSE
"1771",4,3,3,3,3,FALSE
"1772",4,4,4,3,4,FALSE
"1773",5,5,4,5,5,FALSE
"1774",5,5,5,5,5,FALSE
"1775",2,5,3,2,2,FALSE
"1776",5,5,5,5,5,FALSE
"1777",2,3,3,2,2,FALSE
"1778",2,2,2,2,2,FALSE
"1779",5,5,5,5,5,FALSE
"1780",5,5,5,5,5,FALSE
"1781",4,3,3,2,3,FALSE
"1782",4,3,3,2,3,FALSE
"1783",2,5,2,2,2,FALSE
"1784",2,2,2,1,2,FALSE
"1785",1,1,2,1,1,TRUE
"1786",2,2,2,1,2,FALSE
"1787",1,2,2,1,1,TRUE
"1788",1,2,2,1,1,TRUE
"1789",2,2,2,2,2,FALSE
"1790",2,1,2,1,1,TRUE
"1791",3,3,3,3,3,FALSE
"1792",2,1,2,1,1,TRUE
"1793",1,1,2,1,1,TRUE
"1794",1,2,2,2,2,FALSE
"1795",1,2,2,1,1,TRUE
"1796",1,1,2,1,1,TRUE
"1797",1,2,2,1,1,TRUE
"1798",2,2,2,1,2,FALSE
"1799",2,2,2,2,2,FALSE
"1800",2,2,2,2,2,FALSE
"1801",1,1,2,1,1,TRUE
"1802",2,2,2,2,2,FALSE
"1803",2,1,2,1,1,TRUE
"1804",1,1,2,1,1,TRUE
"1805",1,1,2,1,1,TRUE
"1806",1,1,2,1,1,TRUE
"1807",1,1,2,1,1,TRUE
"1808",5,2,4,1,1,TRUE
"1809",2,2,2,1,2,FALSE
"1810",2,2,2,2,2,FALSE
"1811",1,2,2,2,2,FALSE
"1812",1,1,2,1,1,TRUE
"1813",1,1,2,1,1,TRUE
"1814",1,1,2,1,1,TRUE
"1815",1,2,2,1,1,TRUE
"1816",2,2,3,2,2,FALSE
"1817",5,5,4,2,5,FALSE
"1818",2,2,2,2,2,FALSE
"1819",1,1,2,1,1,TRUE
"1820",2,2,2,2,2,FALSE
"1821",5,5,5,5,5,FALSE
"1822",5,5,5,5,5,FALSE
"1823",5,5,5,5,5,FALSE
"1824",5,5,5,5,5,FALSE
"1825",5,5,5,5,5,FALSE
"1826",5,5,5,5,5,FALSE
"1827",5,5,5,5,5,FALSE
"1828",5,5,5,5,5,FALSE
"1829",1,1,2,1,1,TRUE
"1830",1,3,3,1,1,TRUE
"1831",2,2,3,2,2,FALSE
"1832",2,2,2,2,2,FALSE
"1833",2,2,2,2,2,FALSE
"1834",1,1,1,1,1,TRUE
"1835",2,2,2,2,2,FALSE
"1836",5,5,5,5,5,FALSE
"1837",2,2,2,2,2,FALSE
"1838",1,1,2,2,1,TRUE
"1839",1,1,2,2,1,TRUE
"1840",1,1,2,1,1,TRUE
"1841",2,2,2,2,2,FALSE
"1842",2,2,2,2,2,FALSE
"1843",2,2,2,2,2,FALSE
"1844",4,2,3,2,2,FALSE
"1845",1,1,2,2,1,TRUE
"1846",2,2,2,2,2,FALSE
"1847",2,2,2,2,2,FALSE
"1848",1,1,2,2,1,TRUE
"1849",1,1,2,1,1,TRUE
"1850",2,1,2,1,1,TRUE
"1851",1,1,2,1,1,TRUE
"1852",1,2,2,2,2,FALSE
"1853",3,2,3,2,2,FALSE
"1854",2,2,2,2,2,FALSE
"1855",5,5,5,5,5,FALSE
"1856",3,2,3,2,2,FALSE
"1857",4,3,4,4,4,FALSE
"1858",3,3,2,2,2,FALSE
"1859",2,2,2,2,2,FALSE
"1860",2,2,3,2,2,FALSE
"1861",3,3,2,2,2,FALSE
"1862",3,3,3,2,3,FALSE
"1863",2,2,2,2,2,FALSE
"1864",2,3,3,2,2,FALSE
"1865",1,1,2,2,1,TRUE
"1866",2,3,2,2,2,FALSE
"1867",1,1,2,1,1,TRUE
"1868",2,2,2,2,2,FALSE
"1869",2,3,2,2,2,FALSE
"1870",2,1,2,2,2,FALSE
"1871",2,2,2,2,2,FALSE
"1872",2,3,4,2,2,FALSE
"1873",5,4,4,4,4,FALSE
"1874",1,1,2,1,1,TRUE
"1875",1,2,2,1,1,TRUE
"1876",2,2,2,2,2,FALSE
"1877",1,1,5,1,1,TRUE
"1878",5,1,5,5,5,FALSE
"1879",5,2,5,5,5,FALSE
"1880",5,5,2,2,2,FALSE
"1881",5,5,5,5,5,FALSE
"1882",4,3,3,3,3,FALSE
"1883",2,1,1,1,1,TRUE
"1884",2,2,2,2,2,FALSE
"1885",2,1,2,2,2,FALSE
"1886",5,5,5,5,5,FALSE
"1887",5,5,5,5,5,FALSE
"1888",4,5,2,2,2,FALSE
"1889",2,1,2,1,1,TRUE
"1890",5,3,5,5,5,FALSE
"1891",5,5,5,5,5,FALSE
"1892",5,5,3,5,5,FALSE
"1893",2,1,2,1,1,TRUE
