"","recording","startSeconds","endSeconds","blky_1_targetChildProminence","cvai_1_targetChildProminence","eoce_1_targetChildProminence","jkwa_1_targetChildProminence","jvfs_1_targetChildProminence","kfav_1_targetChildProminence","lant_2_targetChildProminence","lplf_1_targetChildProminence","lskw_1_targetChildProminence","pdav_1_targetChildProminence","pwwr_1_targetChildProminence","szch_2_targetChildProminence","vgvn_1_targetChildProminence","xgju_1_targetChildProminence","yzxn_2_targetChildProminence","ztcp_1_targetChildProminence","modal_prominence","clean"
"381","0340_000301_scrubbed.wav",13855.41,13856.49,1,2,2,1,1,1,2,2,1,1,2,1,1,1,1,2,1,TRUE
"382","0340_000301_scrubbed.wav",13856.49,13857.59,1,2,2,1,1,1,2,1,1,2,2,1,1,1,1,2,1,TRUE
"383","0340_000301_scrubbed.wav",13857.59,13860.79,1,2,2,1,1,1,2,1,2,1,2,1,1,1,1,2,1,TRUE
"384","0340_000301_scrubbed.wav",13861.76,13865.43,1,2,2,1,2,1,2,2,2,2,2,1,2,1,1,2,2,FALSE
"385","0340_000301_scrubbed.wav",13866.74,13870.18,1,2,2,2,1,1,2,2,2,1,2,1,1,1,1,2,2,FALSE
"386","0340_000301_scrubbed.wav",13870.98,13871.75,1,2,2,1,2,1,2,2,2,2,2,1,2,1,1,2,2,FALSE
"387","0340_000301_scrubbed.wav",13872.55,13874.18,1,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,FALSE
"388","0340_000301_scrubbed.wav",13876.63,13880.15,1,2,2,2,1,1,1,1,2,1,2,1,1,1,1,2,1,TRUE
"389","0340_000301_scrubbed.wav",13881.13,13882.14,1,2,2,1,1,1,2,2,2,1,2,1,1,1,1,2,1,TRUE
"390","0340_000301_scrubbed.wav",13882.97,13885.71,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,TRUE
"391","0340_000301_scrubbed.wav",13886.51,13888.73,1,2,2,2,2,1,2,2,1,1,2,1,1,1,2,2,2,FALSE
"392","0340_000301_scrubbed.wav",13890.34,13901.99,1,2,2,1,1,1,2,2,1,2,2,1,1,1,1,2,1,TRUE
"393","0340_000301_scrubbed.wav",13903.1,13905.34,1,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,FALSE
"394","0340_000301_scrubbed.wav",13906.14,13908.86,1,2,2,2,2,1,2,2,2,1,2,1,1,1,1,2,2,FALSE
"395","0340_000301_scrubbed.wav",13909.72,13913.38,1,2,2,2,1,1,1,2,2,2,2,1,1,1,1,2,2,FALSE
"396","0340_000301_scrubbed.wav",13914.18,13914.78,2,2,2,4,4,2,3,3,4,1,3,1,2,1,3,2,2,FALSE
"397","0340_000301_scrubbed.wav",13915.58,13916.18,1,2,2,4,1,1,2,1,1,2,2,1,1,1,1,2,1,TRUE
"398","0340_000301_scrubbed.wav",13926.02,13927.51,1,2,1,2,1,1,2,1,1,1,2,1,1,1,1,2,1,TRUE
"399","0340_000301_scrubbed.wav",13928.51,13932.53,1,2,2,3,2,2,2,2,2,1,2,2,2,1,2,2,2,FALSE
"400","0340_000301_scrubbed.wav",13934.07,13936.15,1,2,2,2,1,1,2,1,1,2,2,1,1,1,1,2,1,TRUE
"401","0340_000301_scrubbed.wav",13936.99,13939.57,1,2,2,3,2,2,2,3,2,2,2,2,2,1,2,2,2,FALSE
"402","0340_000301_scrubbed.wav",13940.56,13942.6,1,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"403","0340_000301_scrubbed.wav",13943.82,13951.29,1,2,1,3,2,1,2,2,2,2,2,1,1,1,1,2,2,FALSE
"404","0340_000301_scrubbed.wav",13952.19,13958.7,1,2,1,3,1,1,1,2,1,1,2,1,1,1,1,2,1,TRUE
"405","0340_000301_scrubbed.wav",13959.54,13960.14,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,TRUE
"406","0340_000301_scrubbed.wav",13960.94,13972.31,1,2,2,2,2,1,2,2,2,1,2,1,1,1,1,2,2,FALSE
"407","0340_000301_scrubbed.wav",13973.46,13976.81,1,2,2,1,1,1,1,2,2,1,2,1,1,1,1,2,1,TRUE
"408","0340_000301_scrubbed.wav",13978.14,13979.9,1,2,2,2,1,1,2,2,2,1,2,1,2,1,1,2,2,FALSE
"409","0340_000301_scrubbed.wav",13980.98,13986.61,1,2,2,1,1,1,2,2,1,1,2,1,1,1,1,2,1,TRUE
"410","0340_000301_scrubbed.wav",13987.62,13989.11,1,2,2,2,1,1,2,2,1,2,2,1,1,1,1,2,2,FALSE
"411","0340_000301_scrubbed.wav",13990.73,13991.47,1,2,2,4,2,1,2,2,1,1,2,1,1,1,2,2,2,FALSE
"412","0340_000301_scrubbed.wav",13992.45,14001.12,1,2,2,4,2,2,2,2,2,2,2,1,1,1,2,2,2,FALSE
"413","0340_000301_scrubbed.wav",14001.12,14001.92,1,2,2,4,2,2,3,3,2,1,3,2,3,1,2,3,2,FALSE
"414","0340_000301_scrubbed.wav",14003.21,14003.81,1,2,4,5,5,1,4,2,4,1,5,1,1,1,2,2,1,TRUE
"415","0340_000301_scrubbed.wav",14005.13,14008.84,1,2,2,4,3,2,2,2,1,1,2,2,1,1,3,2,2,FALSE
"416","0340_000301_scrubbed.wav",14012.38,14015.23,1,2,2,3,2,1,1,1,1,1,2,1,1,1,1,2,1,TRUE
"417","0340_000301_scrubbed.wav",14016.03,14016.63,1,2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,TRUE
"418","0340_000301_scrubbed.wav",14017.78,14019.93,1,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,FALSE
"419","0340_000301_scrubbed.wav",14021.01,14023.02,1,2,1,1,1,1,2,2,1,2,1,1,1,1,1,2,1,TRUE
"420","0340_000301_scrubbed.wav",14023.82,14029.34,1,2,1,4,2,2,2,2,2,1,2,2,2,1,1,2,2,FALSE
"421","0340_000301_scrubbed.wav",14030.14,14031.27,1,2,1,3,1,1,2,1,1,2,1,1,1,1,1,2,1,TRUE
"422","0340_000301_scrubbed.wav",14032.51,14035.34,1,2,1,2,1,1,2,1,2,1,2,1,1,1,1,2,1,TRUE
"423","0340_000301_scrubbed.wav",14035.34,14036.62,1,2,1,1,1,1,2,1,2,2,2,1,1,1,1,2,1,TRUE
"424","0340_000301_scrubbed.wav",14036.62,14037.22,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,TRUE
"425","0340_000301_scrubbed.wav",14038.82,14040.53,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,TRUE
"426","0340_000301_scrubbed.wav",14041.4,14042.91,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,TRUE
"427","0340_000301_scrubbed.wav",14043.8,14050.76,1,2,1,1,2,1,1,2,2,1,2,1,1,1,1,1,1,TRUE
"428","0340_000301_scrubbed.wav",14051.56,14055.33,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,TRUE
"429","0340_000301_scrubbed.wav",14056.4,14057.37,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,TRUE
"430","0340_000301_scrubbed.wav",14058.18,14064.8,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,TRUE
"431","0340_000301_scrubbed.wav",14067.41,14068.2,1,2,2,2,2,2,3,2,2,1,2,2,1,1,2,2,2,FALSE
"432","0340_000301_scrubbed.wav",14075.21,14075.88,1,2,1,3,1,1,2,1,2,1,2,1,1,1,1,2,1,TRUE
"433","0340_000301_scrubbed.wav",14080.46,14081.17,1,2,1,3,2,1,1,1,2,1,2,1,1,1,1,2,1,TRUE
"434","0340_000301_scrubbed.wav",14082.02,14083.26,1,1,1,3,1,1,1,1,2,2,2,1,1,1,1,1,1,TRUE
"435","0340_000301_scrubbed.wav",14087.52,14088.86,1,1,1,3,2,3,1,1,2,2,3,1,1,1,2,1,1,TRUE
"436","0340_000301_scrubbed.wav",14090.51,14092.2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,TRUE
"437","0340_000301_scrubbed.wav",14093,14094.82,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,TRUE
"438","0340_000301_scrubbed.wav",14098.32,14099.06,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,TRUE
"439","0340_000301_scrubbed.wav",14099.86,14102.55,1,1,1,2,2,1,2,2,2,2,2,1,1,1,2,1,2,FALSE
"440","0340_000301_scrubbed.wav",14103.55,14105.36,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,TRUE
"441","0340_000301_scrubbed.wav",18245.26,18247.24,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,TRUE
"442","0340_000301_scrubbed.wav",18291.42,18292.02,1,2,2,4,1,1,1,1,1,1,3,1,1,1,1,1,1,TRUE
"443","0340_000301_scrubbed.wav",18294.04,18294.64,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,TRUE
"444","0340_000301_scrubbed.wav",18304.01,18305.2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,TRUE
"445","0340_000301_scrubbed.wav",18307.05,18307.75,1,2,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,TRUE
"446","0340_000301_scrubbed.wav",18399.13,18399.73,1,2,1,4,2,1,3,2,3,2,3,1,2,1,1,1,1,TRUE
"447","0340_000301_scrubbed.wav",18413.13,18413.96,1,2,1,4,2,1,2,2,3,2,3,1,1,1,1,1,1,TRUE
"448","0340_000301_scrubbed.wav",18607.16,18607.76,2,2,1,4,3,1,2,2,2,1,2,1,2,1,2,1,2,FALSE
"449","0340_000301_scrubbed.wav",18648.32,18648.92,1,2,1,3,3,2,2,2,2,2,3,2,2,1,2,1,2,FALSE
"450","0340_000301_scrubbed.wav",18738.41,18739.01,1,2,2,3,3,1,2,3,2,2,3,2,2,1,2,1,2,FALSE
"451","0340_000301_scrubbed.wav",18742.61,18743.23,5,2,5,5,5,5,5,5,5,1,5,5,5,1,5,2,5,FALSE
"452","0340_000301_scrubbed.wav",18744.44,18745.05,2,2,2,4,3,3,3,3,2,2,3,2,3,1,2,2,2,FALSE
"453","0340_000301_scrubbed.wav",18790.03,18790.63,2,2,2,4,3,2,2,3,2,2,3,2,2,1,2,2,2,FALSE
"454","0340_000301_scrubbed.wav",18797.52,18798.12,1,2,2,2,2,2,3,3,2,2,3,2,2,1,2,2,2,FALSE
"455","0340_000301_scrubbed.wav",18826.83,18827.79,2,2,2,4,3,2,2,2,2,1,3,2,2,1,2,2,2,FALSE
"456","0340_000301_scrubbed.wav",18838.78,18839.38,1,2,2,4,3,3,3,3,3,1,3,2,3,1,4,2,3,FALSE
"457","0340_000301_scrubbed.wav",18894.64,18895.25,1,2,2,4,2,1,2,2,2,2,3,1,2,1,2,2,2,FALSE
"458","0340_000301_scrubbed.wav",18923.84,18924.44,2,2,2,4,2,2,2,2,2,1,3,2,2,1,2,2,2,FALSE
"459","0340_000301_scrubbed.wav",18940.45,18941.05,2,2,2,4,3,2,2,3,2,2,3,2,2,1,2,2,2,FALSE
"460","0340_000301_scrubbed.wav",18964.27,18965.01,2,2,2,4,3,2,2,3,2,1,3,2,2,1,2,2,2,FALSE
"461","0340_000301_scrubbed.wav",19081.97,19082.57,2,2,1,4,3,2,2,3,2,2,3,2,2,1,2,2,2,FALSE
"462","0340_000301_scrubbed.wav",19124.22,19125.06,1,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"463","0340_000301_scrubbed.wav",19140.91,19141.88,2,2,2,3,3,2,2,3,2,2,3,2,2,1,2,2,2,FALSE
"464","0340_000301_scrubbed.wav",19156.56,19157.16,2,2,2,2,3,2,4,3,3,1,3,5,2,1,4,3,2,FALSE
"465","0340_000301_scrubbed.wav",19203.63,19204.23,2,2,2,4,2,2,3,3,2,1,3,2,2,1,2,2,2,FALSE
"466","0340_000301_scrubbed.wav",19233.22,19233.82,2,2,2,4,2,2,2,3,2,2,2,2,2,1,2,2,2,FALSE
"467","0340_000301_scrubbed.wav",19238.49,19239.09,2,2,2,3,2,2,2,2,2,1,2,2,2,1,2,2,2,FALSE
"468","0340_000301_scrubbed.wav",19358.86,19359.55,2,2,2,3,1,1,2,5,2,1,2,5,2,1,1,2,2,FALSE
"469","0340_000301_scrubbed.wav",19405.6,19406.49,2,2,2,3,2,3,2,2,2,2,2,1,2,1,1,2,2,FALSE
"470","0340_000301_scrubbed.wav",19424.91,19425.51,2,2,2,3,3,3,3,3,2,1,4,2,2,1,2,2,2,FALSE
"471","0340_000301_scrubbed.wav",19468.4,19469.69,2,2,2,4,3,3,3,4,2,1,3,3,2,1,3,2,2,FALSE
"472","0340_000301_scrubbed.wav",19471.01,19471.62,2,2,2,3,2,3,2,3,2,1,2,2,2,1,2,2,2,FALSE
"473","0340_000301_scrubbed.wav",19473.45,19475.09,2,2,2,3,2,3,2,2,2,1,2,2,2,1,2,2,2,FALSE
"474","0340_000301_scrubbed.wav",19477.25,19478.88,2,2,2,3,2,2,2,2,2,1,2,2,2,1,2,2,2,FALSE
"475","0340_000301_scrubbed.wav",19479.77,19481.65,2,2,2,3,2,2,2,2,2,1,2,2,2,1,2,2,2,FALSE
"476","0340_000301_scrubbed.wav",19483.8,19484.4,2,2,2,3,2,1,2,2,2,2,2,2,2,1,2,2,2,FALSE
"477","0340_000301_scrubbed.wav",19488.55,19489.94,2,2,2,3,3,3,2,2,2,2,2,2,2,1,2,2,2,FALSE
"478","0340_000301_scrubbed.wav",19492.7,19493.41,2,2,2,3,2,2,2,2,2,1,2,2,2,1,2,2,2,FALSE
"479","0340_000301_scrubbed.wav",19495.53,19496.5,2,2,2,3,3,2,2,2,2,1,2,2,2,1,2,2,2,FALSE
"480","0340_000301_scrubbed.wav",19498.9,19499.51,1,2,2,3,2,1,2,2,2,1,2,2,2,1,2,2,2,FALSE
"481","0340_000301_scrubbed.wav",19500.31,19501.39,1,2,2,2,2,1,2,2,2,1,2,1,2,1,1,2,2,FALSE
"482","0340_000301_scrubbed.wav",19502.48,19507.25,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"483","0340_000301_scrubbed.wav",19508.3,19515.54,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,FALSE
"484","0340_000301_scrubbed.wav",19516.34,19519.05,1,2,2,3,2,1,2,2,2,2,2,2,2,1,2,2,2,FALSE
"485","0340_000301_scrubbed.wav",19519.87,19522.07,1,2,2,3,1,1,2,2,2,2,2,1,1,1,2,2,2,FALSE
"486","0340_000301_scrubbed.wav",19757.58,19758.9,5,2,5,5,5,5,5,5,5,1,5,5,5,1,5,5,5,FALSE
"487","0340_000301_scrubbed.wav",19779.47,19780.15,5,2,2,3,2,3,2,5,2,2,3,5,1,1,2,5,2,FALSE
"488","0340_000301_scrubbed.wav",19817.59,19818.19,5,3,2,3,5,5,5,5,2,2,3,5,1,1,2,5,5,FALSE
"489","0340_000301_scrubbed.wav",19840.15,19841.4,5,5,5,5,5,5,5,5,5,4,5,5,5,1,5,5,5,FALSE
"490","0340_000301_scrubbed.wav",19869.02,19869.9,5,5,2,4,5,5,5,5,5,5,3,5,2,5,5,5,5,FALSE
"491","0340_000301_scrubbed.wav",19934.58,19935.57,5,5,1,4,5,5,5,5,2,5,2,5,1,5,5,5,5,FALSE
"492","0340_000301_scrubbed.wav",20027.5,20028.51,5,5,2,4,5,5,5,5,2,5,5,5,3,5,5,5,5,FALSE
"493","0340_000301_scrubbed.wav",20028.51,20029.11,5,5,2,4,5,5,5,5,5,5,2,5,1,5,5,5,5,FALSE
"494","0340_000301_scrubbed.wav",20133.02,20133.62,5,5,2,3,5,5,2,5,2,5,2,1,1,5,1,5,5,FALSE
"495","0340_000301_scrubbed.wav",20136.11,20136.91,5,5,2,1,5,5,5,5,5,5,2,5,1,5,1,5,5,FALSE
"496","0340_000301_scrubbed.wav",20142.12,20142.98,2,3,2,3,2,3,3,3,4,2,2,2,2,5,2,3,2,FALSE
"497","0340_000301_scrubbed.wav",20144.31,20144.91,2,3,2,3,2,1,2,2,2,5,2,2,2,4,2,3,2,FALSE
"498","0340_000301_scrubbed.wav",20159.61,20160.32,1,2,1,2,2,1,2,2,2,5,2,1,2,1,1,2,2,FALSE
"499","0340_000301_scrubbed.wav",20162.4,20163.4,2,3,2,4,3,2,3,2,2,5,3,3,1,1,3,3,3,FALSE
"500","0340_000301_scrubbed.wav",20163.4,20164.01,2,3,2,3,2,2,3,2,2,2,3,2,2,5,2,3,2,FALSE
"501","0340_000301_scrubbed.wav",20169.68,20170.46,5,2,1,2,2,2,5,5,5,5,2,2,1,5,2,5,2,FALSE
"502","0340_000301_scrubbed.wav",20269.3,20270.67,5,5,1,3,5,5,5,5,5,5,2,5,1,5,2,5,5,FALSE
"503","0340_000301_scrubbed.wav",20276.81,20277.41,5,5,2,3,5,5,5,5,5,2,2,5,1,5,5,5,5,FALSE
"504","0340_000301_scrubbed.wav",20371.14,20371.75,2,3,1,3,2,2,2,2,3,2,2,2,2,5,2,4,2,FALSE
"505","0340_000301_scrubbed.wav",20409.62,20410.28,1,2,2,3,2,2,2,2,2,2,2,2,2,5,2,4,2,FALSE
"506","0340_000301_scrubbed.wav",20413.48,20414.17,1,2,1,3,2,1,2,1,2,2,2,1,2,1,1,2,2,FALSE
"507","0340_000301_scrubbed.wav",20416.93,20417.97,2,2,2,3,2,1,2,2,2,2,2,2,2,1,2,2,2,FALSE
"508","0340_000301_scrubbed.wav",20420.26,20420.86,2,2,1,3,1,1,2,2,2,2,2,1,2,1,2,2,2,FALSE
"509","0340_000301_scrubbed.wav",20422.66,20424.08,1,2,1,3,2,1,2,2,2,2,2,1,2,1,1,2,2,FALSE
"510","0340_000301_scrubbed.wav",20425.51,20426.22,2,2,2,3,2,1,2,2,2,2,2,2,2,1,2,2,2,FALSE
"511","0340_000301_scrubbed.wav",20427.02,20427.62,2,2,2,3,3,2,2,3,2,2,2,2,2,1,2,2,2,FALSE
"512","0340_000301_scrubbed.wav",20460.41,20461.45,2,2,1,3,2,2,2,2,2,2,2,2,2,1,1,2,2,FALSE
"513","0340_000301_scrubbed.wav",20464.11,20465.01,1,2,1,3,2,1,2,2,2,2,2,1,2,1,1,2,2,FALSE
"514","0340_000301_scrubbed.wav",20468.21,20469.78,2,2,1,2,2,1,2,2,2,2,2,1,2,1,1,2,2,FALSE
"515","0340_000301_scrubbed.wav",20471.75,20474.91,1,2,1,2,2,1,2,2,2,3,2,1,2,1,2,2,2,FALSE
"516","0340_000301_scrubbed.wav",20479.85,20482.23,2,2,1,2,2,1,2,2,2,3,2,1,2,1,2,2,2,FALSE
"517","0340_000301_scrubbed.wav",20483.03,20483.63,1,2,1,2,2,1,2,2,2,3,2,2,2,1,2,2,2,FALSE
"518","0340_000301_scrubbed.wav",20499.24,20499.9,1,2,1,2,2,1,2,2,2,3,2,1,2,1,1,2,2,FALSE
"519","0340_000301_scrubbed.wav",20501.36,20503.18,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,FALSE
"520","0340_000301_scrubbed.wav",20505.7,20507.26,1,2,1,2,2,1,2,2,2,3,2,1,2,1,1,2,2,FALSE
"521","0340_000301_scrubbed.wav",20509.83,20511,1,2,1,2,2,1,2,2,2,3,2,1,2,1,1,2,2,FALSE
"522","0340_000301_scrubbed.wav",20513.01,20513.61,3,2,2,4,3,3,3,4,3,3,3,2,3,1,3,2,3,FALSE
"523","0340_000301_scrubbed.wav",20515.3,20516.58,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"524","0340_000301_scrubbed.wav",20564.73,20565.35,5,5,5,5,5,5,5,5,5,2,5,5,5,1,5,5,5,FALSE
"525","0340_000301_scrubbed.wav",20576.87,20577.92,5,5,4,5,5,5,5,5,4,5,5,5,4,1,5,5,5,FALSE
"526","0340_000301_scrubbed.wav",20577.92,20580,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,FALSE
"527","0340_000301_scrubbed.wav",20791.39,20791.99,2,3,2,3,2,1,2,2,2,5,3,1,1,5,2,4,2,FALSE
"528","0340_000301_scrubbed.wav",20927.17,20927.77,1,5,2,5,5,5,5,5,5,5,4,5,1,5,5,5,5,FALSE
"529","0340_000301_scrubbed.wav",20954.8,20955.4,1,3,2,4,3,3,3,5,2,4,4,2,2,5,3,4,2,FALSE
"530","0340_000301_scrubbed.wav",20961.59,20962.19,2,2,2,4,3,1,2,3,2,2,3,2,2,5,3,4,2,FALSE
"531","0340_000301_scrubbed.wav",20982.84,20983.68,2,3,2,4,4,2,3,3,2,3,3,2,3,5,3,3,3,FALSE
"532","0340_000301_scrubbed.wav",20993.94,20994.84,2,3,2,3,4,2,3,3,2,5,3,2,2,5,2,3,2,FALSE
"533","0340_000301_scrubbed.wav",21008.4,21009,2,3,2,3,4,2,3,3,2,3,3,2,3,5,3,3,3,FALSE
"534","0340_000301_scrubbed.wav",21019.12,21020.63,2,2,2,3,2,2,2,2,2,2,2,2,2,5,2,2,2,FALSE
"535","0340_000301_scrubbed.wav",21039.59,21040.27,2,2,2,3,3,2,2,3,2,3,2,2,2,5,2,2,2,FALSE
"536","0340_000301_scrubbed.wav",21076.82,21077.42,2,3,2,3,3,2,3,3,2,2,3,2,2,5,2,2,2,FALSE
"537","0340_000301_scrubbed.wav",21109.04,21110.29,2,3,2,3,3,2,2,2,2,2,2,2,2,5,2,3,2,FALSE
"538","0340_000301_scrubbed.wav",21112.02,21112.86,2,3,2,3,3,2,2,2,2,4,2,2,2,5,2,3,2,FALSE
"539","0340_000301_scrubbed.wav",21347.49,21348.71,2,2,2,3,2,2,2,2,2,3,2,2,2,5,2,3,2,FALSE
"540","0340_000301_scrubbed.wav",21354.18,21354.97,1,2,2,2,2,1,2,2,2,2,2,1,2,4,2,3,2,FALSE
"541","0340_000301_scrubbed.wav",21357.32,21357.94,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,3,2,FALSE
"542","0340_000301_scrubbed.wav",21376.44,21377.04,1,2,2,3,2,1,2,2,2,1,2,2,2,2,2,2,2,FALSE
"543","0340_000301_scrubbed.wav",21466.05,21466.84,5,3,2,5,5,5,5,5,5,1,5,5,5,5,5,5,5,FALSE
"544","0340_000301_scrubbed.wav",21681.97,21682.57,1,2,2,3,2,1,2,2,2,1,3,2,2,1,2,2,2,FALSE
"545","0340_000301_scrubbed.wav",21705.25,21706.8,1,2,2,3,3,1,2,2,2,2,2,2,2,1,2,2,2,FALSE
"546","0340_000301_scrubbed.wav",21710.56,21711.17,1,2,2,3,2,1,2,2,2,2,2,2,2,1,2,2,2,FALSE
"547","0340_000301_scrubbed.wav",21754.9,21755.5,1,2,2,3,2,1,2,2,2,2,2,2,2,1,2,2,2,FALSE
"548","0340_000301_scrubbed.wav",21826.76,21827.36,1,2,1,3,2,1,2,2,2,2,2,2,2,1,1,2,2,FALSE
"549","0340_000301_scrubbed.wav",21879.01,21879.61,1,2,1,3,2,1,2,2,2,2,2,1,1,1,1,2,2,FALSE
"550","0340_000301_scrubbed.wav",21960.75,21961.64,2,2,2,3,2,1,2,2,2,1,2,2,2,1,2,2,2,FALSE
"551","0340_000301_scrubbed.wav",21987.32,21987.93,1,2,2,3,2,2,2,2,2,2,2,2,2,1,1,2,2,FALSE
"552","0340_000301_scrubbed.wav",22089.25,22089.88,5,5,2,4,5,5,5,5,2,2,3,5,5,1,5,5,5,FALSE
"553","0340_000301_scrubbed.wav",22130.54,22131.45,1,2,2,3,2,1,2,2,2,1,2,1,1,1,1,2,2,FALSE
"554","0340_000301_scrubbed.wav",22133.01,22134.17,1,2,2,2,2,1,2,2,2,1,2,1,2,1,2,2,2,FALSE
"555","0340_000301_scrubbed.wav",22135.23,22135.83,1,2,2,4,3,2,3,3,2,1,3,2,2,2,3,2,2,FALSE
"556","0340_000301_scrubbed.wav",22145.01,22145.61,1,2,2,3,3,1,2,2,2,2,2,2,2,1,2,2,2,FALSE
"557","0340_000301_scrubbed.wav",22150.98,22152.79,2,2,2,3,3,2,3,3,2,2,2,2,2,1,2,2,2,FALSE
"558","0340_000301_scrubbed.wav",22166.92,22168.12,1,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"559","0340_000301_scrubbed.wav",22172.34,22172.94,1,2,1,3,2,1,2,2,2,2,2,2,2,1,2,2,2,FALSE
"560","0340_000301_scrubbed.wav",22184.63,22185.23,1,2,1,3,3,1,2,2,2,2,2,2,2,1,2,2,2,FALSE
"561","0340_000301_scrubbed.wav",22187.81,22188.55,1,2,2,3,2,1,2,2,2,2,2,1,1,1,2,2,2,FALSE
"562","0340_000301_scrubbed.wav",22202.37,22203,1,2,2,4,5,5,5,5,4,1,3,5,1,1,5,5,5,FALSE
"563","0340_000301_scrubbed.wav",22203,22204.25,5,5,1,3,5,5,5,5,5,2,2,5,1,1,5,5,5,FALSE
"564","0340_000301_scrubbed.wav",22219.11,22220.24,3,3,2,3,2,2,3,2,3,1,2,2,1,1,2,2,2,FALSE
"565","0340_000301_scrubbed.wav",22856.65,22857.25,2,2,2,4,2,1,2,2,2,1,2,2,2,2,2,2,2,FALSE
"566","0340_000301_scrubbed.wav",22989.74,22990.36,1,3,2,4,2,1,3,2,2,2,4,2,2,1,1,5,2,FALSE
"567","0340_000301_scrubbed.wav",23035.85,23036.45,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,FALSE
"568","0340_000301_scrubbed.wav",23077.84,23078.44,1,2,1,3,2,1,2,1,2,2,4,1,1,5,1,2,1,TRUE
"569","0340_000301_scrubbed.wav",23177.98,23178.62,1,4,1,3,2,1,1,1,2,1,4,1,1,1,1,1,1,TRUE
"570","0340_000301_scrubbed.wav",23254.56,23255.16,1,4,1,4,1,1,1,5,2,1,4,1,1,1,1,1,1,TRUE
"571","0340_000301_scrubbed.wav",23255.99,23256.86,1,2,1,4,1,1,1,1,2,2,4,1,1,1,1,1,1,TRUE
"572","0340_000301_scrubbed.wav",23266.28,23266.88,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,TRUE
"573","0340_000301_scrubbed.wav",26195.13,26195.73,1,4,1,3,4,1,1,1,2,2,4,1,1,1,1,1,1,TRUE
"574","0340_000301_scrubbed.wav",26329.1,26329.71,1,4,1,3,2,1,1,1,2,2,4,1,1,1,1,1,1,TRUE
"575","0340_000301_scrubbed.wav",27042.01,27042.61,1,4,1,2,1,1,1,1,2,2,3,1,1,1,1,1,1,TRUE
"576","0340_000301_scrubbed.wav",29491.01,29491.62,2,3,1,2,2,1,2,2,2,2,3,1,1,1,2,1,2,FALSE
"577","0340_000301_scrubbed.wav",29526.67,29527.57,2,3,2,2,1,1,2,2,2,2,2,1,1,1,2,5,2,FALSE
"578","0340_000301_scrubbed.wav",29528.57,29529.24,2,4,2,4,2,1,3,3,2,2,2,1,1,1,2,5,2,FALSE
"579","0340_000301_scrubbed.wav",29531.55,29532.18,2,4,3,5,4,2,5,3,4,2,4,1,2,1,3,5,2,FALSE
"580","0340_000301_scrubbed.wav",29537.72,29538.32,2,3,2,2,1,1,2,2,2,2,2,1,1,1,1,5,2,FALSE
"581","0340_000301_scrubbed.wav",29539.4,29540.3,2,3,2,2,2,1,2,2,2,2,2,1,2,1,1,3,2,FALSE
"582","0340_000301_scrubbed.wav",29749.61,29750.24,2,4,5,5,1,1,2,3,2,2,4,1,1,1,1,3,1,TRUE
"583","0340_000301_scrubbed.wav",29833.77,29834.88,2,4,2,5,2,1,2,2,2,2,4,1,1,1,1,3,2,FALSE
"584","0340_000301_scrubbed.wav",29838.87,29839.63,1,4,2,5,1,1,2,2,2,2,3,1,1,1,1,2,1,TRUE
"585","0340_000301_scrubbed.wav",29848.72,29849.33,1,2,1,4,1,1,2,1,2,2,2,1,1,1,1,1,1,TRUE
