"","recording","startSeconds","endSeconds","blky_1_targetChildProminence","cvai_1_targetChildProminence","eoce_1_targetChildProminence","jkwa_1_targetChildProminence","jvfs_1_targetChildProminence","kfav_1_targetChildProminence","lant_2_targetChildProminence","lplf_1_targetChildProminence","lskw_1_targetChildProminence","mrkf_1_targetChildProminence","pdav_1_targetChildProminence","pwwr_1_targetChildProminence","qoth_2_targetChildProminence","szch_2_targetChildProminence","vgvn_1_targetChildProminence","xgju_1_targetChildProminence","yzxn_2_targetChildProminence","modal_prominence","clean"
"385","0204_000609_scrubbed.wav",14472.2,14473,5,3,3,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,FALSE
"386","0204_000609_scrubbed.wav",14522.11,14522.71,2,2,2,4,4,3,3,2,5,5,5,4,5,4,4,4,3,4,FALSE
"387","0204_000609_scrubbed.wav",14527.23,14527.9,4,2,1,4,3,3,4,3,2,5,4,2,3,3,3,3,3,3,FALSE
"388","0204_000609_scrubbed.wav",14551.48,14552.23,1,2,1,3,1,1,2,2,2,1,3,2,2,1,1,1,1,1,TRUE
"389","0204_000609_scrubbed.wav",14570.16,14571.27,4,4,5,5,4,4,4,4,4,4,4,5,5,4,4,4,4,4,FALSE
"390","0204_000609_scrubbed.wav",14571.27,14572.04,2,2,2,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,TRUE
"391","0204_000609_scrubbed.wav",14574.01,14574.68,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,FALSE
"392","0204_000609_scrubbed.wav",14576.5,14577.51,3,3,3,3,3,3,3,3,2,3,4,4,3,3,4,3,3,3,FALSE
"393","0204_000609_scrubbed.wav",14577.51,14578.97,1,2,1,1,2,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"394","0204_000609_scrubbed.wav",14587.46,14588.61,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"395","0204_000609_scrubbed.wav",14590.65,14591.45,4,4,4,3,4,3,4,4,3,4,4,5,4,4,4,4,3,4,FALSE
"396","0204_000609_scrubbed.wav",14592.39,14593.37,1,2,1,3,1,1,2,1,2,1,2,2,2,1,1,1,1,1,TRUE
"397","0204_000609_scrubbed.wav",14625.49,14626.09,4,3,5,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"398","0204_000609_scrubbed.wav",14652.94,14655.52,1,2,1,1,1,1,2,1,2,1,3,2,2,1,1,1,1,1,TRUE
"399","0204_000609_scrubbed.wav",14668.13,14668.73,1,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"400","0204_000609_scrubbed.wav",14669.54,14672.2,1,2,1,1,1,1,2,1,2,1,1,2,2,1,1,1,1,1,TRUE
"401","0204_000609_scrubbed.wav",14685.03,14685.68,1,2,1,1,2,1,2,1,2,1,1,2,2,1,1,1,1,1,TRUE
"402","0204_000609_scrubbed.wav",14691.61,14692.62,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"403","0204_000609_scrubbed.wav",14696.44,14697.04,1,2,1,1,2,1,1,1,2,1,1,2,2,1,1,1,1,1,TRUE
"404","0204_000609_scrubbed.wav",14701.53,14702.32,1,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,TRUE
"405","0204_000609_scrubbed.wav",14707.67,14708.58,1,2,2,1,1,1,2,1,2,1,1,2,2,1,1,1,1,1,TRUE
"406","0204_000609_scrubbed.wav",14709.38,14712.75,1,2,2,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,TRUE
"407","0204_000609_scrubbed.wav",14713.59,14715.1,1,2,2,1,1,1,2,1,2,1,1,2,2,1,1,1,1,1,TRUE
"408","0204_000609_scrubbed.wav",14716.11,14717.74,1,2,1,1,1,1,2,2,2,1,1,2,2,1,1,1,1,1,TRUE
"409","0204_000609_scrubbed.wav",14718.54,14721.46,1,2,1,1,1,1,2,1,2,1,1,2,2,1,1,1,1,1,TRUE
"410","0204_000609_scrubbed.wav",14726.55,14728.78,1,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,TRUE
"411","0204_000609_scrubbed.wav",14734.28,14739.31,1,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,TRUE
"412","0204_000609_scrubbed.wav",14745.77,14746.38,1,4,2,4,2,2,3,2,2,5,3,3,2,2,2,1,3,2,FALSE
"413","0204_000609_scrubbed.wav",14750.05,14753.57,1,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"414","0204_000609_scrubbed.wav",14754.47,14757.03,2,2,1,2,1,1,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"415","0204_000609_scrubbed.wav",14768.84,14769.99,2,2,2,3,2,2,2,2,2,1,2,2,2,2,2,1,2,2,FALSE
"416","0204_000609_scrubbed.wav",14772.37,14773.89,1,2,1,1,1,1,2,1,2,1,1,2,2,1,1,1,1,1,TRUE
"417","0204_000609_scrubbed.wav",14788.58,14789.18,1,2,1,2,1,1,2,2,2,1,1,2,2,1,2,1,1,1,TRUE
"418","0204_000609_scrubbed.wav",14809.8,14810.62,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,FALSE
"419","0204_000609_scrubbed.wav",14811.63,14816.85,2,2,2,4,2,3,3,2,2,5,2,3,2,2,2,1,2,2,FALSE
"420","0204_000609_scrubbed.wav",14830.1,14831.2,1,3,2,4,2,3,3,2,2,1,2,2,2,2,2,1,3,2,FALSE
"421","0204_000609_scrubbed.wav",14835.71,14838.58,1,2,2,3,1,1,2,1,2,1,2,2,2,1,2,1,2,1,TRUE
"422","0204_000609_scrubbed.wav",14846.48,14847.53,1,2,2,2,2,1,2,2,2,1,2,2,2,1,1,1,2,2,FALSE
"423","0204_000609_scrubbed.wav",14850.33,14851.4,1,2,2,2,2,1,2,2,2,1,2,2,2,1,1,1,1,2,FALSE
"424","0204_000609_scrubbed.wav",14865.88,14868.41,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"425","0204_000609_scrubbed.wav",14893.69,14894.35,1,2,1,2,1,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"426","0204_000609_scrubbed.wav",14903.88,14904.51,1,2,1,2,2,1,2,1,2,2,2,2,2,1,1,1,1,1,TRUE
"427","0204_000609_scrubbed.wav",14913,14913.72,1,2,1,2,1,1,2,1,2,1,2,2,2,1,1,1,1,1,TRUE
"428","0204_000609_scrubbed.wav",14914.52,14915.32,1,2,2,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,TRUE
"429","0204_000609_scrubbed.wav",14918.39,14919.54,1,2,1,1,1,1,2,1,2,1,1,2,2,1,1,1,1,1,TRUE
"430","0204_000609_scrubbed.wav",14920.4,14926.12,1,2,1,2,1,1,2,2,2,1,2,2,2,1,2,1,1,1,TRUE
"431","0204_000609_scrubbed.wav",14930.66,14932.27,1,2,2,2,2,1,2,2,2,1,1,2,2,1,2,1,1,2,FALSE
"432","0204_000609_scrubbed.wav",14942.12,14942.72,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,FALSE
"433","0204_000609_scrubbed.wav",15038.06,15038.77,1,5,3,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,FALSE
"434","0204_000609_scrubbed.wav",16391.93,16392.53,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,FALSE
"435","0204_000609_scrubbed.wav",16593.1,16593.7,5,5,5,5,2,4,2,3,2,5,5,2,3,2,5,5,2,5,FALSE
"436","0204_000609_scrubbed.wav",16609.17,16610.39,2,2,2,2,1,3,2,1,2,1,3,2,2,1,1,1,1,1,TRUE
"437","0204_000609_scrubbed.wav",16666.44,16667.04,5,3,2,5,5,5,5,5,4,5,4,5,2,5,5,5,5,5,FALSE
"438","0204_000609_scrubbed.wav",16700.98,16701.58,2,4,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"439","0204_000609_scrubbed.wav",16701.58,16702.91,2,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,FALSE
"440","0204_000609_scrubbed.wav",16706.15,16707.15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,FALSE
"441","0204_000609_scrubbed.wav",16775.82,16776.47,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"442","0204_000609_scrubbed.wav",16824.08,16824.68,4,5,5,5,5,4,4,5,5,5,5,5,5,5,4,5,5,5,FALSE
"443","0204_000609_scrubbed.wav",16919.3,16919.9,1,3,2,2,1,3,2,2,2,1,5,4,2,1,1,1,2,1,TRUE
"444","0204_000609_scrubbed.wav",16953.94,16954.56,1,2,2,2,1,1,2,1,2,1,4,3,2,1,1,1,1,1,TRUE
"445","0204_000609_scrubbed.wav",16999.74,17001.4,1,2,2,1,1,1,2,1,2,1,3,2,2,1,1,1,1,1,TRUE
"446","0204_000609_scrubbed.wav",17015.91,17020.65,1,2,1,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,TRUE
"447","0204_000609_scrubbed.wav",17041.21,17041.88,3,2,1,1,1,2,2,1,2,1,2,2,2,1,1,1,1,1,TRUE
"448","0204_000609_scrubbed.wav",17043.92,17049.16,2,3,2,2,2,2,2,2,2,1,2,3,2,2,2,1,2,2,FALSE
"449","0204_000609_scrubbed.wav",17053.04,17054.7,1,2,1,2,1,1,2,1,2,1,2,2,2,1,1,1,1,1,TRUE
"450","0204_000609_scrubbed.wav",17089.17,17090.04,1,2,1,3,1,1,2,1,2,1,1,2,2,1,1,1,1,1,TRUE
"451","0204_000609_scrubbed.wav",17104.61,17105.6,1,2,1,1,1,1,2,1,2,1,1,2,2,1,1,1,1,1,TRUE
"452","0204_000609_scrubbed.wav",17195.34,17195.96,1,2,1,2,2,1,2,2,2,1,2,2,2,1,2,1,1,2,FALSE
"453","0204_000609_scrubbed.wav",17214.02,17214.63,1,2,1,2,1,1,2,1,2,1,2,2,2,1,1,1,1,1,TRUE
"454","0204_000609_scrubbed.wav",17215.43,17216.21,1,2,1,2,2,1,2,2,2,1,2,2,2,2,1,1,1,2,FALSE
"455","0204_000609_scrubbed.wav",17239.05,17240.73,1,2,1,1,1,1,2,1,2,1,1,2,2,1,1,1,1,1,TRUE
"456","0204_000609_scrubbed.wav",17249.72,17250.34,1,2,1,1,1,1,2,1,2,1,1,2,2,1,1,1,1,1,TRUE
"457","0204_000609_scrubbed.wav",17251.38,17253.37,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"458","0204_000609_scrubbed.wav",17256.43,17257.19,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,FALSE
"459","0204_000609_scrubbed.wav",17257.19,17258.01,1,2,2,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,TRUE
"460","0204_000609_scrubbed.wav",17265.27,17266.98,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"461","0204_000609_scrubbed.wav",17267.79,17268.39,1,2,2,2,2,1,2,1,2,1,2,2,2,1,2,1,1,2,FALSE
"462","0204_000609_scrubbed.wav",17268.39,17269.89,1,2,2,3,2,2,2,1,2,1,2,2,2,1,2,1,1,2,FALSE
"463","0204_000609_scrubbed.wav",17269.89,17275.12,1,2,2,3,2,1,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"464","0204_000609_scrubbed.wav",17279.23,17280.02,1,2,1,2,1,1,2,1,2,1,1,2,2,1,1,1,1,1,TRUE
"465","0204_000609_scrubbed.wav",17281.62,17282.55,1,2,1,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,TRUE
"466","0204_000609_scrubbed.wav",17289.83,17290.43,4,3,1,4,2,1,3,3,2,3,3,2,2,3,3,1,3,3,FALSE
"467","0204_000609_scrubbed.wav",17299.38,17301.09,1,2,2,3,2,2,2,2,2,1,2,2,2,2,2,1,1,2,FALSE
"468","0204_000609_scrubbed.wav",17304.81,17305.49,1,2,2,2,3,1,2,2,2,1,2,2,2,1,2,1,1,2,FALSE
"469","0204_000609_scrubbed.wav",17337,17338.09,1,2,2,1,3,1,2,3,2,1,2,2,2,1,1,1,2,1,TRUE
"470","0204_000609_scrubbed.wav",17347.74,17349.95,1,2,2,2,1,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"471","0204_000609_scrubbed.wav",17350.95,17351.56,1,2,2,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,TRUE
"472","0204_000609_scrubbed.wav",17356.38,17357.2,1,2,2,2,2,1,2,1,2,1,2,2,2,1,2,1,1,2,FALSE
"473","0204_000609_scrubbed.wav",17368.52,17369.39,1,2,1,2,1,1,2,1,2,1,1,2,2,1,2,1,1,1,TRUE
"474","0204_000609_scrubbed.wav",17371.01,17371.71,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,FALSE
"475","0204_000609_scrubbed.wav",17378.21,17379.23,1,2,2,2,1,2,2,1,2,1,1,2,2,1,2,1,1,1,TRUE
"476","0204_000609_scrubbed.wav",17380.18,17383.42,2,3,2,4,4,1,3,2,2,4,3,2,2,2,2,1,2,2,FALSE
"477","0204_000609_scrubbed.wav",17390.03,17390.64,1,2,2,3,2,1,2,2,2,1,2,2,2,1,1,1,2,2,FALSE
"478","0204_000609_scrubbed.wav",17395.71,17396.31,1,2,1,1,1,1,2,1,2,1,1,2,2,1,2,1,1,1,TRUE
"479","0204_000609_scrubbed.wav",17399.9,17400.5,1,2,1,1,1,1,2,1,2,1,1,2,2,1,2,1,1,1,TRUE
"480","0204_000609_scrubbed.wav",17403.75,17404.55,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,FALSE
"481","0204_000609_scrubbed.wav",17410.03,17410.8,1,2,1,3,1,1,2,1,2,1,1,2,2,1,2,1,1,1,TRUE
"482","0204_000609_scrubbed.wav",17415.43,17419.04,1,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,TRUE
"483","0204_000609_scrubbed.wav",17421.02,17423.11,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,FALSE
"484","0204_000609_scrubbed.wav",17426.83,17428.16,1,2,1,1,1,1,2,1,2,1,1,2,2,1,1,1,1,1,TRUE
"485","0204_000609_scrubbed.wav",17440,17442.02,1,2,2,3,2,2,2,2,2,3,2,2,2,2,3,3,2,2,FALSE
"486","0204_000609_scrubbed.wav",17444.1,17444.75,2,2,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,FALSE
"487","0204_000609_scrubbed.wav",17460.17,17461.86,2,2,2,4,1,1,2,2,2,1,3,2,2,1,2,1,1,2,FALSE
"488","0204_000609_scrubbed.wav",17463.04,17464.57,1,2,2,3,2,2,2,2,2,1,3,2,2,1,2,1,1,2,FALSE
"489","0204_000609_scrubbed.wav",17464.57,17465.37,1,2,2,2,1,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"490","0204_000609_scrubbed.wav",17465.37,17466.1,1,2,1,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,TRUE
"491","0204_000609_scrubbed.wav",17468.49,17469.69,1,2,1,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,TRUE
"492","0204_000609_scrubbed.wav",17470.49,17471.35,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,FALSE
"493","0204_000609_scrubbed.wav",17472.15,17472.75,1,3,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,FALSE
"494","0204_000609_scrubbed.wav",17473.93,17475.52,1,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,FALSE
"495","0204_000609_scrubbed.wav",17476.33,17477.13,2,2,2,3,1,1,2,1,2,1,3,2,2,1,1,1,1,1,TRUE
"496","0204_000609_scrubbed.wav",17484.32,17485.42,1,2,1,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"497","0204_000609_scrubbed.wav",17487.29,17487.89,2,2,1,3,2,2,3,2,2,2,2,2,2,2,2,4,2,2,FALSE
"498","0204_000609_scrubbed.wav",17488.69,17490.56,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,FALSE
"499","0204_000609_scrubbed.wav",17491.61,17492.21,1,2,1,3,2,2,3,2,2,2,2,2,2,2,3,3,2,2,FALSE
"500","0204_000609_scrubbed.wav",17492.21,17493.27,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"501","0204_000609_scrubbed.wav",17497.14,17497.83,1,2,1,1,1,1,2,2,2,1,1,2,2,1,2,1,1,1,TRUE
"502","0204_000609_scrubbed.wav",17568,17568.84,5,2,2,5,3,5,4,2,5,5,2,4,5,2,5,5,1,5,FALSE
"503","0204_000609_scrubbed.wav",17630.1,17630.92,4,3,2,4,5,3,3,2,4,4,2,4,3,3,3,3,2,3,FALSE
"504","0204_000609_scrubbed.wav",17650.99,17651.79,1,2,2,4,3,1,3,2,4,5,3,4,3,2,5,1,1,1,TRUE
"505","0204_000609_scrubbed.wav",17653.94,17654.57,1,2,2,4,3,2,2,2,2,4,3,4,3,2,2,1,2,2,FALSE
"506","0204_000609_scrubbed.wav",17657.09,17658.15,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,FALSE
"507","0204_000609_scrubbed.wav",17677.3,17678.33,1,2,2,2,2,1,2,2,2,1,1,2,2,1,1,1,1,1,TRUE
"508","0204_000609_scrubbed.wav",17689.6,17690.34,1,2,2,2,1,1,3,2,2,1,2,4,2,1,2,1,1,1,TRUE
"509","0204_000609_scrubbed.wav",17694.05,17694.65,2,3,3,4,4,3,3,3,3,4,3,3,2,2,3,1,2,3,FALSE
"510","0204_000609_scrubbed.wav",17704.67,17714.86,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"511","0204_000609_scrubbed.wav",17715.66,17717.61,1,2,1,1,1,1,2,1,2,1,2,2,2,2,1,1,1,1,TRUE
"512","0204_000609_scrubbed.wav",17718.41,17719.56,1,2,1,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,TRUE
"513","0204_000609_scrubbed.wav",17720.36,17722.22,1,2,1,2,1,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"514","0204_000609_scrubbed.wav",17725.28,17727.9,1,2,2,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"515","0204_000609_scrubbed.wav",17728.7,17729.42,1,2,2,1,1,1,2,1,2,1,1,2,2,1,1,1,1,1,TRUE
"516","0204_000609_scrubbed.wav",17730.22,17734.32,1,2,2,1,1,1,2,1,2,1,1,2,2,1,1,1,1,1,TRUE
"517","0204_000609_scrubbed.wav",17737.07,17737.9,4,2,2,5,5,5,5,5,5,5,4,2,5,5,5,1,5,5,FALSE
"518","0204_000609_scrubbed.wav",17738.79,17739.63,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"519","0204_000609_scrubbed.wav",17750.69,17751.29,5,4,3,3,2,1,3,3,2,2,5,5,2,2,2,1,2,2,FALSE
"520","0204_000609_scrubbed.wav",17769.41,17770.2,1,2,1,2,1,1,2,1,2,1,3,2,2,1,1,1,1,1,TRUE
"521","0204_000609_scrubbed.wav",17773.39,17774.23,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"522","0204_000609_scrubbed.wav",17775.05,17776.79,4,4,4,5,4,3,4,4,3,4,4,4,4,3,4,4,4,4,FALSE
"523","0204_000609_scrubbed.wav",17781.23,17781.84,1,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,FALSE
"524","0204_000609_scrubbed.wav",17805.32,17806.16,1,2,2,1,1,1,1,1,2,1,3,2,2,1,1,1,1,1,TRUE
"525","0204_000609_scrubbed.wav",17806.98,17808.01,3,2,1,1,1,1,1,1,2,1,3,4,2,1,1,1,1,1,TRUE
"526","0204_000609_scrubbed.wav",17808.01,17808.81,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,TRUE
"527","0204_000609_scrubbed.wav",17808.81,17809.79,1,1,1,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,TRUE
"528","0204_000609_scrubbed.wav",17810.59,17811.19,1,1,1,2,2,2,2,1,2,1,2,2,2,1,2,1,1,1,TRUE
"529","0204_000609_scrubbed.wav",17812.15,17815.26,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,2,FALSE
"530","0204_000609_scrubbed.wav",17816.06,17818.26,1,2,2,1,1,1,2,1,2,2,2,2,2,1,1,1,1,1,TRUE
"531","0204_000609_scrubbed.wav",17819.26,17820.4,1,2,2,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,TRUE
"532","0204_000609_scrubbed.wav",17822.4,17823.17,1,2,2,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"533","0204_000609_scrubbed.wav",17831.3,17831.97,1,2,2,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,TRUE
"534","0204_000609_scrubbed.wav",17866.33,17866.93,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"535","0204_000609_scrubbed.wav",17880.83,17882.5,1,2,2,2,1,1,2,1,2,1,1,2,2,1,1,1,1,1,TRUE
"536","0204_000609_scrubbed.wav",17883.33,17884.04,1,2,1,1,1,1,2,1,2,1,1,2,2,1,1,1,1,1,TRUE
"537","0204_000609_scrubbed.wav",17885.56,17886.53,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,TRUE
"538","0204_000609_scrubbed.wav",17886.53,17887.33,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"539","0204_000609_scrubbed.wav",17887.33,17887.93,1,2,1,2,2,1,2,2,2,1,2,2,2,1,2,1,1,2,FALSE
"540","0204_000609_scrubbed.wav",18033.41,18034.06,5,5,2,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,FALSE
"541","0204_000609_scrubbed.wav",18291.15,18291.95,3,4,2,4,4,3,3,3,4,5,3,5,3,2,3,2,3,3,FALSE
"542","0204_000609_scrubbed.wav",18339.8,18340.51,2,3,2,2,2,1,2,1,2,1,2,4,3,1,1,1,1,1,TRUE
"543","0204_000609_scrubbed.wav",18346.22,18347.16,1,2,2,2,2,1,2,1,2,1,2,4,3,1,1,1,1,1,TRUE
"544","0204_000609_scrubbed.wav",18347.96,18348.56,1,2,2,2,2,1,2,2,2,1,2,4,3,1,2,1,1,2,FALSE
"545","0204_000609_scrubbed.wav",20755.04,20755.64,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,FALSE
"546","0204_000609_scrubbed.wav",20827.92,20828.72,1,3,2,3,3,3,2,2,2,2,3,2,3,2,2,2,2,2,FALSE
"547","0204_000609_scrubbed.wav",20828.72,20829.36,1,2,2,1,1,1,1,1,2,1,4,2,2,1,1,1,1,1,TRUE
"548","0204_000609_scrubbed.wav",20844.84,20845.68,1,2,2,2,1,1,2,1,2,1,3,2,2,1,2,1,1,1,TRUE
"549","0204_000609_scrubbed.wav",23722.52,23723.69,5,2,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,FALSE
"550","0204_000609_scrubbed.wav",23738.36,23739,2,2,3,4,4,3,3,3,2,4,4,4,2,3,3,2,4,3,FALSE
"551","0204_000609_scrubbed.wav",23739.86,23740.87,5,4,3,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,FALSE
"552","0204_000609_scrubbed.wav",23839.85,23840.65,1,2,2,2,2,1,2,1,2,2,4,2,2,1,2,1,1,2,FALSE
"553","0204_000609_scrubbed.wav",23867.54,23868.17,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"554","0204_000609_scrubbed.wav",23888.27,23889.07,1,2,2,1,1,2,2,1,2,1,3,2,2,1,1,1,1,1,TRUE
"555","0204_000609_scrubbed.wav",23902.71,23903.43,1,2,2,2,2,2,2,1,2,1,2,2,2,1,1,1,1,2,FALSE
"556","0204_000609_scrubbed.wav",23917.31,23918.82,1,2,3,3,2,5,3,5,5,5,3,5,5,5,5,1,5,5,FALSE
"557","0204_000609_scrubbed.wav",23919.89,23920.49,2,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"558","0204_000609_scrubbed.wav",23929,23931.47,4,2,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"559","0204_000609_scrubbed.wav",23944.24,23945.04,2,2,2,4,1,1,2,2,2,1,5,5,2,1,1,1,1,1,TRUE
"560","0204_000609_scrubbed.wav",23946.92,23947.52,2,2,1,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,TRUE
"561","0204_000609_scrubbed.wav",23987.62,23990.81,1,2,2,3,2,3,3,3,2,2,2,2,2,2,2,4,2,2,FALSE
"562","0204_000609_scrubbed.wav",24003.65,24004.25,1,2,1,2,3,2,2,2,2,1,2,2,2,2,2,1,2,2,FALSE
"563","0204_000609_scrubbed.wav",24020.15,24020.76,1,2,1,2,1,1,2,2,2,1,4,2,2,1,1,1,1,1,TRUE
"564","0204_000609_scrubbed.wav",24048.97,24050.51,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,FALSE
"565","0204_000609_scrubbed.wav",24052.41,24053.52,1,2,1,2,1,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"566","0204_000609_scrubbed.wav",24055.26,24056.79,1,2,1,2,1,1,2,2,2,1,2,2,2,1,2,1,1,1,TRUE
"567","0204_000609_scrubbed.wav",24064.51,24065.35,1,2,1,2,1,1,2,1,2,1,2,2,2,1,1,1,1,1,TRUE
"568","0204_000609_scrubbed.wav",24069.59,24071.5,1,2,1,2,2,2,2,1,2,1,2,2,2,1,2,3,1,2,FALSE
"569","0204_000609_scrubbed.wav",24076.9,24077.84,4,5,5,5,5,5,5,5,2,5,4,2,5,5,5,5,5,5,FALSE
"570","0204_000609_scrubbed.wav",24198.33,24198.93,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,FALSE
"571","0204_000609_scrubbed.wav",24202.21,24203.25,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,FALSE
"572","0204_000609_scrubbed.wav",24225.27,24225.92,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"573","0204_000609_scrubbed.wav",24246.96,24247.69,2,3,5,5,3,3,3,4,3,3,4,4,5,2,3,2,3,3,FALSE
"574","0204_000609_scrubbed.wav",24289.53,24290.13,3,3,3,4,3,3,3,4,2,3,3,4,3,2,3,3,2,3,FALSE
"575","0204_000609_scrubbed.wav",24290.93,24291.53,3,3,3,4,2,3,3,3,2,2,2,2,3,2,2,2,2,2,FALSE
"576","0204_000609_scrubbed.wav",24302.46,24303.06,2,4,3,5,2,5,3,5,2,2,2,2,3,2,5,5,2,2,FALSE
"577","0204_000609_scrubbed.wav",24385.08,24386.33,1,3,3,3,3,3,3,3,2,3,2,2,3,2,3,3,2,3,FALSE
"578","0204_000609_scrubbed.wav",24421.85,24422.97,2,3,4,3,3,3,3,3,2,3,2,3,3,2,3,3,3,3,FALSE
"579","0204_000609_scrubbed.wav",24423.83,24424.49,1,3,2,4,2,5,2,3,2,2,2,2,3,2,2,2,2,2,FALSE
"580","0204_000609_scrubbed.wav",24444.67,24445.27,1,3,2,3,2,3,2,3,2,3,2,2,3,2,2,1,2,2,FALSE
"581","0204_000609_scrubbed.wav",24468.67,24469.27,1,3,2,5,2,5,3,3,3,2,2,2,3,2,2,1,2,2,FALSE
"582","0204_000609_scrubbed.wav",24492.49,24493.09,1,3,2,3,2,3,2,3,5,2,2,2,3,2,2,5,2,2,FALSE
"583","0204_000609_scrubbed.wav",24497.07,24497.68,1,3,2,5,5,3,2,5,2,3,2,2,3,2,2,5,3,2,FALSE
