"","recording","startSeconds","endSeconds","blky_1_targetChildProminence","cvai_1_targetChildProminence","ejkq_1_targetChildProminence","eoce_1_targetChildProminence","jkwa_1_targetChildProminence","jvfs_2_targetChildProminence","kfav_1_targetChildProminence","lant_2_targetChildProminence","lskw_1_targetChildProminence","lyur_1_targetChildProminence","pdav_1_targetChildProminence","pwwr_1_targetChildProminence","qoth_2_targetChildProminence","szch_2_targetChildProminence","vgvn_1_targetChildProminence","xgju_1_targetChildProminence","yzxn_2_targetChildProminence","ztcp_1_targetChildProminence","modal_prominence","clean"
"487","0857_000301_scrubbed.wav",18949.6,18950.6,1,2,2,2,3,3,2,3,2,3,2,3,2,2,3,1,2,3,2,FALSE
"488","0857_000301_scrubbed.wav",18951.55,18953.46,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"489","0857_000301_scrubbed.wav",18955.25,18955.87,1,2,2,2,1,2,2,3,2,2,2,2,2,2,3,2,2,3,2,FALSE
"490","0857_000301_scrubbed.wav",18956.68,18957.56,1,2,3,2,2,2,2,3,2,2,2,2,2,2,3,1,2,2,2,FALSE
"491","0857_000301_scrubbed.wav",18962.85,18963.45,1,2,2,2,3,3,2,2,2,2,2,3,2,2,2,1,2,2,2,FALSE
"492","0857_000301_scrubbed.wav",18964.27,18965.26,2,2,3,2,3,4,3,3,3,3,2,4,2,3,3,2,3,4,3,FALSE
"493","0857_000301_scrubbed.wav",18965.26,18966.33,5,4,4,5,4,5,4,5,5,4,4,4,2,4,4,2,4,5,3,FALSE
"494","0857_000301_scrubbed.wav",18968.14,18968.81,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,FALSE
"495","0857_000301_scrubbed.wav",18969.65,18971.27,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,1,1,1,2,FALSE
"496","0857_000301_scrubbed.wav",18972.37,18975.73,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"497","0857_000301_scrubbed.wav",18977.22,18977.82,1,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,FALSE
"498","0857_000301_scrubbed.wav",18978.62,18980.4,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,FALSE
"499","0857_000301_scrubbed.wav",18983.11,18984.19,3,3,3,3,3,4,3,3,4,3,3,3,2,3,3,1,4,4,3,FALSE
"500","0857_000301_scrubbed.wav",18984.19,18984.94,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,FALSE
"501","0857_000301_scrubbed.wav",18988.99,18990.02,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,FALSE
"502","0857_000301_scrubbed.wav",18990.02,18991.25,3,2,3,2,2,3,3,3,3,3,2,2,2,3,2,1,3,3,3,FALSE
"503","0857_000301_scrubbed.wav",18992.3,18993.1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,FALSE
"504","0857_000301_scrubbed.wav",18993.1,18993.79,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"505","0857_000301_scrubbed.wav",18997.19,18997.79,1,2,1,2,2,1,1,2,1,2,2,2,2,1,2,1,1,1,1,TRUE
"506","0857_000301_scrubbed.wav",18998.59,19001.06,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,FALSE
"507","0857_000301_scrubbed.wav",19001.06,19001.97,1,2,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,TRUE
"508","0857_000301_scrubbed.wav",19001.97,19006.19,2,2,2,2,3,2,3,3,3,2,2,3,2,3,2,1,3,3,2,FALSE
"509","0857_000301_scrubbed.wav",19007,19008.27,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,FALSE
"510","0857_000301_scrubbed.wav",19009.16,19011.2,2,2,3,2,3,4,3,3,3,2,2,3,2,3,3,2,3,3,3,FALSE
"511","0857_000301_scrubbed.wav",19012,19012.7,1,1,1,2,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,TRUE
"512","0857_000301_scrubbed.wav",19014.25,19014.91,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,FALSE
"513","0857_000301_scrubbed.wav",19019.72,19022.28,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"514","0857_000301_scrubbed.wav",19023.08,19025.76,1,2,2,1,2,1,2,2,1,2,2,2,2,1,1,1,2,1,1,TRUE
"515","0857_000301_scrubbed.wav",19037.69,19038.54,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,FALSE
"516","0857_000301_scrubbed.wav",19045.79,19046.49,1,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,FALSE
"517","0857_000301_scrubbed.wav",19047.78,19048.43,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,FALSE
"518","0857_000301_scrubbed.wav",19094.75,19096.12,5,2,5,5,5,5,5,5,5,4,5,5,5,5,5,1,5,5,4,FALSE
"519","0857_000301_scrubbed.wav",19098.33,19098.93,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,FALSE
"520","0857_000301_scrubbed.wav",19109.5,19110.1,5,2,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,FALSE
"521","0857_000301_scrubbed.wav",19110.1,19111.1,5,2,4,5,5,5,4,4,4,4,5,5,4,4,5,5,4,4,3,FALSE
"522","0857_000301_scrubbed.wav",19111.1,19112.73,5,2,4,5,5,5,5,5,4,5,4,5,5,5,5,4,5,5,4,FALSE
"523","0857_000301_scrubbed.wav",19112.73,19114.2,5,2,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,FALSE
"524","0857_000301_scrubbed.wav",19118.07,19119.13,5,2,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,FALSE
"525","0857_000301_scrubbed.wav",19132.51,19133.2,2,2,1,2,2,2,3,2,2,3,5,3,2,2,1,4,2,1,2,FALSE
"526","0857_000301_scrubbed.wav",19135.09,19135.69,3,2,3,3,3,3,3,3,3,3,4,3,3,3,3,4,2,3,3,FALSE
"527","0857_000301_scrubbed.wav",19137.25,19137.91,2,2,2,2,2,2,2,2,2,3,3,3,3,1,1,2,2,2,2,FALSE
"528","0857_000301_scrubbed.wav",19139.88,19142.25,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,FALSE
"529","0857_000301_scrubbed.wav",19143.23,19144.34,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,FALSE
"530","0857_000301_scrubbed.wav",19146.02,19147.34,4,3,4,3,5,3,3,3,3,3,2,4,2,3,3,4,3,3,3,FALSE
"531","0857_000301_scrubbed.wav",19148.15,19149.05,3,2,3,3,3,3,3,3,3,3,2,3,2,3,3,4,2,3,3,FALSE
"532","0857_000301_scrubbed.wav",19319.75,19322.32,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,FALSE
"533","0857_000301_scrubbed.wav",19323.42,19324.17,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,FALSE
"534","0857_000301_scrubbed.wav",19325.3,19326,2,2,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,1,2,FALSE
"535","0857_000301_scrubbed.wav",19326.8,19329.04,3,2,2,2,3,2,2,3,3,2,2,2,2,2,3,2,2,2,2,FALSE
"536","0857_000301_scrubbed.wav",19330.07,19330.76,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"537","0857_000301_scrubbed.wav",19334.6,19335.78,5,4,5,5,5,5,5,5,5,5,2,5,5,5,5,2,5,5,4,FALSE
"538","0857_000301_scrubbed.wav",19335.78,19337.46,4,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,FALSE
"539","0857_000301_scrubbed.wav",19338.94,19339.73,2,2,1,2,2,2,2,2,1,2,2,3,2,2,2,2,2,1,2,FALSE
"540","0857_000301_scrubbed.wav",19345.92,19347.16,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,FALSE
"541","0857_000301_scrubbed.wav",19353.66,19354.26,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"542","0857_000301_scrubbed.wav",19355.53,19356.53,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,FALSE
"543","0857_000301_scrubbed.wav",19358.4,19360.18,2,2,1,2,2,1,2,2,3,1,2,2,2,2,2,2,1,1,2,FALSE
"544","0857_000301_scrubbed.wav",19361.07,19363.51,2,3,4,3,3,3,3,3,2,3,2,4,2,3,3,2,3,3,3,FALSE
"545","0857_000301_scrubbed.wav",19364.76,19366.84,2,3,3,3,3,2,3,3,3,3,2,4,2,2,3,2,3,4,3,FALSE
"546","0857_000301_scrubbed.wav",19369.63,19375.34,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"547","0857_000301_scrubbed.wav",19376.14,19376.87,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,FALSE
"548","0857_000301_scrubbed.wav",19377.96,19383.41,1,2,2,2,2,1,3,2,2,3,2,2,2,2,2,1,2,2,2,FALSE
"549","0857_000301_scrubbed.wav",19384.32,19385.36,2,3,3,2,3,3,3,3,2,3,2,4,2,2,3,2,3,4,3,FALSE
"550","0857_000301_scrubbed.wav",19385.36,19385.96,5,2,2,2,3,3,2,2,2,3,2,4,2,2,3,5,2,3,2,FALSE
"551","0857_000301_scrubbed.wav",19385.96,19386.96,5,2,2,3,3,4,3,3,3,3,2,4,2,2,3,5,5,5,3,FALSE
"552","0857_000301_scrubbed.wav",19397.71,19398.41,4,2,3,3,3,4,3,4,4,4,4,4,2,3,3,5,5,5,4,FALSE
"553","0857_000301_scrubbed.wav",19404.28,19408.55,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,FALSE
"554","0857_000301_scrubbed.wav",19409.44,19410.37,3,3,4,3,3,4,3,3,2,3,4,4,2,3,3,2,4,4,3,FALSE
"555","0857_000301_scrubbed.wav",19411.18,19412.21,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,FALSE
"556","0857_000301_scrubbed.wav",19413.18,19419.75,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"557","0857_000301_scrubbed.wav",19419.75,19420.75,4,4,3,3,3,3,3,3,2,3,3,4,2,3,3,4,4,3,3,FALSE
"558","0857_000301_scrubbed.wav",19420.75,19421.35,4,2,3,2,3,2,3,3,2,3,3,3,2,2,3,2,2,3,3,FALSE
"559","0857_000301_scrubbed.wav",19423.89,19426.76,2,2,1,2,1,1,2,2,2,1,2,2,2,1,2,2,1,1,2,FALSE
"560","0857_000301_scrubbed.wav",19440.78,19441.85,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,1,1,2,FALSE
"561","0857_000301_scrubbed.wav",19442.66,19443.53,2,2,2,2,3,2,3,3,2,2,2,3,2,2,3,2,2,2,2,FALSE
"562","0857_000301_scrubbed.wav",19444.47,19446.25,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,FALSE
"563","0857_000301_scrubbed.wav",19455.88,19458.3,2,2,2,2,3,2,3,2,2,2,2,2,2,2,3,2,2,1,2,FALSE
"564","0857_000301_scrubbed.wav",19458.3,19459.36,3,3,2,4,3,3,3,4,3,4,2,4,4,3,3,2,2,4,3,FALSE
"565","0857_000301_scrubbed.wav",19461.56,19462.23,4,4,3,4,5,4,4,4,4,4,2,4,4,3,3,2,5,4,4,FALSE
"566","0857_000301_scrubbed.wav",19489.03,19490.11,4,3,2,3,4,2,3,3,2,5,2,4,3,2,3,2,2,4,2,FALSE
"567","0857_000301_scrubbed.wav",19569.28,19570.65,5,5,5,5,5,5,5,5,4,5,4,5,5,5,5,2,5,5,4,FALSE
"568","0857_000301_scrubbed.wav",19574.94,19575.67,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,3,FALSE
"569","0857_000301_scrubbed.wav",19575.67,19576.67,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,2,5,5,3,FALSE
"570","0857_000301_scrubbed.wav",19576.67,19577.27,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,2,5,5,3,FALSE
"571","0857_000301_scrubbed.wav",19578.34,19579.09,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,3,FALSE
"572","0857_000301_scrubbed.wav",19579.09,19580.8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"573","0857_000301_scrubbed.wav",19610.98,19611.86,1,2,1,2,1,1,1,2,1,2,2,2,2,1,1,2,1,1,1,TRUE
"574","0857_000301_scrubbed.wav",19612.95,19613.55,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"575","0857_000301_scrubbed.wav",19626.84,19627.44,2,3,2,2,3,2,3,3,4,3,2,2,2,3,3,4,3,3,3,FALSE
"576","0857_000301_scrubbed.wav",19631.63,19632.76,1,2,2,2,2,2,3,2,2,3,2,2,2,2,3,2,2,3,2,FALSE
"577","0857_000301_scrubbed.wav",19633.56,19636.39,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,FALSE
"578","0857_000301_scrubbed.wav",19636.39,19637.19,2,3,2,2,5,2,2,2,2,3,2,3,2,2,2,2,2,2,2,FALSE
"579","0857_000301_scrubbed.wav",19637.19,19639.56,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,FALSE
"580","0857_000301_scrubbed.wav",19639.56,19640.99,2,3,3,3,4,3,3,4,4,4,2,4,2,3,4,2,4,4,4,FALSE
"581","0857_000301_scrubbed.wav",19644.04,19645.06,4,3,3,2,3,3,3,3,4,3,3,4,2,3,3,2,3,3,3,FALSE
"582","0857_000301_scrubbed.wav",19651.85,19653.15,5,4,5,5,5,4,4,4,4,4,3,4,2,2,4,2,4,5,4,FALSE
"583","0857_000301_scrubbed.wav",19655.76,19665.71,1,2,1,2,2,1,1,2,2,2,3,2,2,1,1,2,1,1,1,TRUE
"584","0857_000301_scrubbed.wav",19667.23,19668.98,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"585","0857_000301_scrubbed.wav",19670.13,19671.93,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"586","0857_000301_scrubbed.wav",19673.46,19675.34,1,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,FALSE
"587","0857_000301_scrubbed.wav",19694.38,19695.58,5,2,4,5,5,5,5,5,5,4,3,4,2,5,2,2,5,5,5,FALSE
"588","0857_000301_scrubbed.wav",19703.51,19704.37,4,3,4,3,3,2,3,3,2,3,3,4,3,3,3,2,3,3,3,FALSE
"589","0857_000301_scrubbed.wav",19707.9,19709.38,1,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,FALSE
"590","0857_000301_scrubbed.wav",19715.02,19716.21,1,2,2,2,3,2,3,3,2,2,3,4,3,2,2,2,2,2,2,FALSE
"591","0857_000301_scrubbed.wav",19716.21,19717.21,2,2,2,2,2,2,3,2,2,3,3,4,3,2,2,2,2,1,2,FALSE
"592","0857_000301_scrubbed.wav",19717.21,19717.81,4,3,1,2,2,2,3,2,2,3,3,4,3,2,2,2,2,1,2,FALSE
"593","0857_000301_scrubbed.wav",19724.8,19725.49,3,3,2,2,3,3,3,3,2,3,3,4,3,2,3,2,2,2,3,FALSE
"594","0857_000301_scrubbed.wav",19726.47,19727.07,3,2,2,2,2,2,3,2,2,2,3,4,3,2,3,2,2,2,2,FALSE
"595","0857_000301_scrubbed.wav",19730.09,19733.59,2,2,1,2,2,1,2,2,2,2,3,2,3,2,3,2,2,2,2,FALSE
"596","0857_000301_scrubbed.wav",19736.56,19737.22,2,2,2,2,1,2,2,2,1,1,3,2,3,2,3,2,2,2,2,FALSE
"597","0857_000301_scrubbed.wav",19738.19,19738.79,2,2,1,2,1,2,1,2,2,2,3,2,2,2,3,2,1,1,2,FALSE
"598","0857_000301_scrubbed.wav",19739.59,19741.39,4,2,2,2,3,2,2,3,2,3,3,2,2,2,3,2,2,2,2,FALSE
"599","0857_000301_scrubbed.wav",19741.39,19743.05,4,3,3,2,3,3,3,3,3,3,3,4,2,2,3,2,3,3,3,FALSE
"600","0857_000301_scrubbed.wav",19743.05,19743.8,4,3,3,3,3,2,3,3,3,2,3,4,2,2,3,2,2,3,3,FALSE
"601","0857_000301_scrubbed.wav",19756.74,19757.94,5,4,5,5,5,5,5,5,5,5,3,4,3,5,5,2,5,5,5,FALSE
"602","0857_000301_scrubbed.wav",19757.94,19758.55,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,2,5,5,4,FALSE
"603","0857_000301_scrubbed.wav",19763.08,19763.73,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,2,5,5,4,FALSE
"604","0857_000301_scrubbed.wav",19769.59,19771.1,5,2,3,5,4,4,3,3,3,3,4,4,3,3,4,2,3,3,3,FALSE
"605","0857_000301_scrubbed.wav",19834.95,19836.14,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,2,5,5,4,FALSE
"606","0857_000301_scrubbed.wav",19936.09,19936.92,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,3,FALSE
"607","0857_000301_scrubbed.wav",20051.1,20051.83,5,3,1,5,5,2,3,3,1,3,5,4,3,2,2,5,1,2,1,TRUE
"608","0857_000301_scrubbed.wav",20273.31,20273.98,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,3,FALSE
"609","0857_000301_scrubbed.wav",20317.12,20318.06,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"610","0857_000301_scrubbed.wav",20328.55,20329.58,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"611","0857_000301_scrubbed.wav",20474.6,20476.49,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,3,FALSE
"612","0857_000301_scrubbed.wav",20625.45,20626.05,5,3,2,2,3,2,2,3,2,3,3,4,5,2,2,4,2,3,2,FALSE
"613","0857_000301_scrubbed.wav",20629.49,20630.09,1,2,1,2,2,1,1,2,1,2,2,2,2,1,1,1,1,1,1,TRUE
"614","0857_000301_scrubbed.wav",20636.74,20637.34,2,2,2,2,3,2,3,3,2,2,2,2,2,2,2,1,2,2,2,FALSE
"615","0857_000301_scrubbed.wav",20665.32,20665.92,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,FALSE
"616","0857_000301_scrubbed.wav",20674.81,20675.42,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,3,FALSE
"617","0857_000301_scrubbed.wav",20808.63,20809.5,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"618","0857_000301_scrubbed.wav",20810.37,20810.99,1,2,1,1,3,1,1,2,1,2,2,2,2,1,1,1,1,2,1,TRUE
"619","0857_000301_scrubbed.wav",20853.79,20855.11,2,2,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,TRUE
"620","0857_000301_scrubbed.wav",20891.91,20892.66,5,3,2,2,3,2,2,2,2,2,2,2,2,2,3,1,2,3,2,FALSE
"621","0857_000301_scrubbed.wav",20908.56,20909.83,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,3,2,FALSE
"622","0857_000301_scrubbed.wav",20937.44,20938.04,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,2,2,2,FALSE
"623","0857_000301_scrubbed.wav",20950.88,20951.67,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"624","0857_000301_scrubbed.wav",20961.94,20962.75,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,3,2,FALSE
"625","0857_000301_scrubbed.wav",20966.55,20967.15,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,3,2,FALSE
"626","0857_000301_scrubbed.wav",20968.62,20969.22,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,3,2,FALSE
"627","0857_000301_scrubbed.wav",20986.46,20987.14,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,3,2,FALSE
"628","0857_000301_scrubbed.wav",21023.66,21024.31,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,1,2,3,2,FALSE
"629","0857_000301_scrubbed.wav",21033.25,21033.85,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,2,2,FALSE
"630","0857_000301_scrubbed.wav",21292,21292.72,2,2,2,2,2,2,2,3,2,3,2,2,2,2,3,1,2,2,2,FALSE
"631","0857_000301_scrubbed.wav",21294.09,21294.83,2,2,2,2,3,2,3,3,2,2,2,3,2,2,3,1,2,3,2,FALSE
"632","0857_000301_scrubbed.wav",21312.19,21312.79,3,2,2,2,3,2,2,3,4,3,2,2,2,2,2,1,2,3,2,FALSE
"633","0857_000301_scrubbed.wav",21314,21315,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,FALSE
"634","0857_000301_scrubbed.wav",21336.54,21337.19,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,FALSE
"635","0857_000301_scrubbed.wav",21343.67,21344.84,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"636","0857_000301_scrubbed.wav",21346.19,21346.91,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"637","0857_000301_scrubbed.wav",21350.27,21352.65,2,2,2,2,3,3,2,3,2,2,2,2,2,2,2,1,2,3,2,FALSE
"638","0857_000301_scrubbed.wav",21362.54,21363.15,2,3,2,2,3,4,3,3,3,3,2,3,2,2,3,1,3,3,3,FALSE
"639","0857_000301_scrubbed.wav",21369.53,21370.22,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"640","0857_000301_scrubbed.wav",21377.49,21378.39,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"641","0857_000301_scrubbed.wav",21395.18,21395.78,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"642","0857_000301_scrubbed.wav",21400.06,21400.68,2,2,2,2,3,3,2,3,2,2,2,2,2,2,2,1,2,3,2,FALSE
"643","0857_000301_scrubbed.wav",21401.61,21402.53,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,1,1,2,2,FALSE
"644","0857_000301_scrubbed.wav",21417.37,21418.43,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"645","0857_000301_scrubbed.wav",21421.19,21421.79,2,2,2,2,3,2,2,3,2,2,2,3,2,2,2,2,2,2,2,FALSE
"646","0857_000301_scrubbed.wav",21424.27,21425.19,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,FALSE
"647","0857_000301_scrubbed.wav",21441.79,21442.67,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,FALSE
"648","0857_000301_scrubbed.wav",21448.98,21449.92,2,2,2,2,3,3,2,3,3,2,2,2,2,2,3,2,3,3,2,FALSE
"649","0857_000301_scrubbed.wav",21451.09,21451.7,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,FALSE
"650","0857_000301_scrubbed.wav",21458.08,21458.85,2,2,2,2,3,3,2,2,2,2,2,3,2,1,3,2,2,3,2,FALSE
"651","0857_000301_scrubbed.wav",21498.17,21498.77,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,3,2,FALSE
"652","0857_000301_scrubbed.wav",21506.55,21507.15,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,1,2,FALSE
"653","0857_000301_scrubbed.wav",21514.78,21515.53,2,2,2,2,3,2,2,2,2,2,2,3,2,1,2,2,2,2,2,FALSE
"654","0857_000301_scrubbed.wav",21524.53,21525.14,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,FALSE
"655","0857_000301_scrubbed.wav",21526.83,21527.51,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"656","0857_000301_scrubbed.wav",21528.93,21529.73,2,2,2,2,3,1,2,2,2,2,2,2,2,1,2,1,2,2,2,FALSE
"657","0857_000301_scrubbed.wav",21530.54,21531.53,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"658","0857_000301_scrubbed.wav",21532.9,21533.5,2,2,2,1,2,1,1,2,2,1,2,2,2,1,1,1,1,1,1,TRUE
"659","0857_000301_scrubbed.wav",21535.1,21535.7,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"660","0857_000301_scrubbed.wav",21537.25,21538.14,2,2,1,1,2,1,1,2,1,1,2,2,2,1,2,1,1,1,1,TRUE
"661","0857_000301_scrubbed.wav",21539.94,21541.35,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,1,2,2,2,FALSE
"662","0857_000301_scrubbed.wav",21544.73,21545.33,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"663","0857_000301_scrubbed.wav",21549.89,21550.98,2,2,1,1,3,2,2,2,2,2,2,2,2,2,1,1,2,2,2,FALSE
"664","0857_000301_scrubbed.wav",21561.59,21562.19,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"665","0857_000301_scrubbed.wav",21563.08,21563.69,2,2,2,2,2,1,1,2,2,1,2,2,2,1,1,1,1,2,2,FALSE
"666","0857_000301_scrubbed.wav",21566.79,21568.43,2,2,2,2,3,2,2,2,2,2,1,2,2,2,2,1,2,2,2,FALSE
"667","0857_000301_scrubbed.wav",21569.62,21571.01,2,2,2,2,3,2,2,3,2,2,1,2,2,2,2,1,2,2,2,FALSE
"668","0857_000301_scrubbed.wav",21571.84,21574.59,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,FALSE
"669","0857_000301_scrubbed.wav",21575.83,21579.35,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,FALSE
"670","0857_000301_scrubbed.wav",21580.18,21580.96,2,3,2,2,3,3,2,3,3,2,2,4,2,2,3,1,2,2,2,FALSE
"671","0857_000301_scrubbed.wav",21583.64,21584.28,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,FALSE
"672","0857_000301_scrubbed.wav",21585.11,21588.11,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"673","0857_000301_scrubbed.wav",21589.33,21590.07,2,1,2,2,2,1,1,2,2,2,2,2,2,1,2,1,1,2,2,FALSE
"674","0857_000301_scrubbed.wav",21591.77,21593.03,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"675","0857_000301_scrubbed.wav",21594.57,21598.1,2,2,2,2,3,2,2,3,2,2,2,2,2,2,3,1,3,2,2,FALSE
"676","0857_000301_scrubbed.wav",21598.9,21599.5,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,1,2,3,2,FALSE
"677","0857_000301_scrubbed.wav",21606.07,21608.84,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,FALSE
"678","0857_000301_scrubbed.wav",21610.75,21611.43,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"679","0857_000301_scrubbed.wav",21614.03,21614.78,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,FALSE
