"","recording","startSeconds","endSeconds","blky_1_targetChildProminence","cvai_1_targetChildProminence","eoce_1_targetChildProminence","jkwa_1_targetChildProminence","jvfs_1_targetChildProminence","kfav_1_targetChildProminence","lant_2_targetChildProminence","lplf_1_targetChildProminence","lskw_1_targetChildProminence","mrkf_1_targetChildProminence","pdav_1_targetChildProminence","pwwr_1_targetChildProminence","qoth_2_targetChildProminence","szch_1_targetChildProminence","ukqu_1_targetChildProminence","vgvn_1_targetChildProminence","xgju_1_targetChildProminence","yzxn_2_targetChildProminence","ztcp_1_targetChildProminence","modal_prominence","clean"
"1122","0054_000603_scrubbed.wav",20274.61,20275.21,1,2,2,2,2,2,5,5,2,3,2,2,2,5,2,2,2,2,5,2,FALSE
"1123","0054_000603_scrubbed.wav",20275.21,20276.5,5,2,2,2,2,2,5,5,2,3,2,2,2,5,1,2,1,2,5,2,FALSE
"1124","0054_000603_scrubbed.wav",20276.5,20278.14,5,2,2,2,2,2,5,5,2,3,2,2,2,5,2,2,1,2,5,2,FALSE
"1125","0054_000603_scrubbed.wav",20280.14,20282.03,5,2,2,2,2,2,5,5,2,3,2,2,5,5,2,2,1,2,5,2,FALSE
"1126","0054_000603_scrubbed.wav",20282.03,20283.17,5,2,2,2,2,2,5,5,5,3,2,2,5,5,2,2,1,2,5,2,FALSE
"1127","0054_000603_scrubbed.wav",20284.53,20285.36,5,2,2,2,2,2,5,5,5,3,5,2,5,5,2,2,1,2,5,2,FALSE
"1128","0054_000603_scrubbed.wav",20285.36,20286.56,5,2,2,2,2,2,5,5,5,3,5,2,5,5,2,2,1,2,5,2,FALSE
"1129","0054_000603_scrubbed.wav",20287.36,20288.74,5,2,2,2,2,2,5,5,5,3,5,2,5,5,2,2,1,2,5,2,FALSE
"1130","0054_000603_scrubbed.wav",20288.74,20290.09,5,2,2,2,2,2,5,5,5,3,5,2,5,5,1,2,1,2,5,2,FALSE
"1131","0054_000603_scrubbed.wav",20291.11,20291.92,5,2,2,2,2,2,5,5,5,5,5,3,5,5,1,2,1,2,5,5,FALSE
"1132","0054_000603_scrubbed.wav",20291.92,20293,5,2,1,2,2,2,5,5,5,5,5,3,5,5,1,1,1,2,5,5,FALSE
"1133","0054_000603_scrubbed.wav",20293,20294.76,4,2,5,2,5,3,4,5,4,5,2,3,4,4,1,2,1,2,3,2,FALSE
"1134","0054_000603_scrubbed.wav",20296.19,20299.06,5,2,5,2,5,5,5,5,5,5,5,3,5,5,1,1,1,2,5,5,FALSE
"1135","0054_000603_scrubbed.wav",20301.5,20302.76,5,3,5,3,5,5,5,5,5,5,5,3,5,5,2,2,1,2,5,5,FALSE
"1136","0054_000603_scrubbed.wav",20304.32,20306.02,5,3,5,2,5,5,5,5,5,5,5,4,5,5,1,1,2,2,5,5,FALSE
"1137","0054_000603_scrubbed.wav",20306.02,20307.05,5,3,5,2,5,5,5,5,5,5,5,3,5,5,2,2,2,2,5,5,FALSE
"1138","0054_000603_scrubbed.wav",20307.05,20308.16,5,4,5,2,5,5,5,5,5,5,5,3,5,5,2,2,2,2,5,5,FALSE
"1139","0054_000603_scrubbed.wav",20309.02,20309.62,5,4,5,2,5,5,5,5,5,5,5,4,5,5,2,2,2,2,5,5,FALSE
"1140","0054_000603_scrubbed.wav",20310.44,20311.95,5,4,5,2,5,5,5,5,5,5,5,4,5,5,2,2,2,2,5,5,FALSE
"1141","0054_000603_scrubbed.wav",20315.27,20317.31,5,3,5,2,5,5,5,5,5,5,5,4,5,5,2,2,2,2,5,5,FALSE
"1142","0054_000603_scrubbed.wav",20318.34,20321.32,5,4,5,2,5,5,5,5,5,5,5,4,5,5,2,1,2,2,5,5,FALSE
"1143","0054_000603_scrubbed.wav",20322.32,20323.26,5,3,5,2,5,5,5,5,5,5,5,4,5,5,2,1,2,2,5,5,FALSE
"1144","0054_000603_scrubbed.wav",20323.26,20324.3,5,3,5,2,5,5,5,5,5,5,5,4,5,5,2,1,2,2,5,5,FALSE
"1145","0054_000603_scrubbed.wav",20324.3,20326.73,5,4,5,2,5,5,5,5,5,5,5,4,5,5,1,1,5,2,5,5,FALSE
"1146","0054_000603_scrubbed.wav",20327.53,20328.14,5,4,5,2,5,5,5,5,5,5,5,4,5,5,1,2,5,2,5,5,FALSE
"1147","0054_000603_scrubbed.wav",20328.99,20329.86,5,3,4,2,5,4,4,5,3,5,5,4,5,5,2,2,5,2,5,5,FALSE
"1148","0054_000603_scrubbed.wav",20329.86,20330.9,5,2,5,2,5,3,5,5,2,5,5,4,5,5,2,2,5,2,5,5,FALSE
"1149","0054_000603_scrubbed.wav",20333.92,20335.4,5,2,5,2,5,5,5,5,5,5,4,4,5,5,2,2,5,2,5,5,FALSE
"1150","0054_000603_scrubbed.wav",20336.86,20337.46,5,2,4,2,5,5,4,4,5,5,5,4,4,5,2,2,5,2,5,5,FALSE
"1151","0054_000603_scrubbed.wav",20339.51,20341.35,5,2,2,2,2,2,3,4,5,5,2,4,3,5,2,1,2,2,3,2,FALSE
"1152","0054_000603_scrubbed.wav",20342.15,20343.95,5,4,5,2,5,5,5,5,5,5,5,4,5,5,2,5,2,5,5,5,FALSE
"1153","0054_000603_scrubbed.wav",20343.95,20345.86,5,5,5,4,5,5,5,5,5,3,5,4,5,5,2,1,2,2,5,5,FALSE
"1154","0054_000603_scrubbed.wav",20345.86,20346.62,5,5,5,4,5,5,5,5,5,1,5,4,5,5,2,1,2,2,5,5,FALSE
"1155","0054_000603_scrubbed.wav",20348.48,20349.28,5,5,2,5,5,3,3,5,4,2,3,4,5,5,2,1,2,2,5,5,FALSE
"1156","0054_000603_scrubbed.wav",20357.55,20358.55,5,5,5,2,5,5,5,5,5,2,5,4,5,5,2,1,1,2,5,5,FALSE
"1157","0054_000603_scrubbed.wav",20358.55,20359.63,5,5,5,2,5,5,5,5,5,2,3,4,5,5,2,1,1,2,5,5,FALSE
"1158","0054_000603_scrubbed.wav",20360.7,20362.44,5,5,2,2,5,5,2,5,2,2,2,4,5,5,2,2,1,2,5,2,FALSE
"1159","0054_000603_scrubbed.wav",20363.44,20364.04,4,3,1,2,2,2,2,5,5,2,2,2,5,5,2,2,1,2,5,2,FALSE
"1160","0054_000603_scrubbed.wav",20365.4,20367.27,4,3,1,2,2,2,3,5,2,2,2,2,3,5,2,2,1,3,2,2,FALSE
"1161","0054_000603_scrubbed.wav",20376.26,20378.03,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,FALSE
"1162","0054_000603_scrubbed.wav",20378.89,20379.73,4,2,1,2,2,2,2,5,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"1163","0054_000603_scrubbed.wav",20379.73,20380.74,3,2,1,2,2,2,3,5,2,1,2,2,2,2,2,2,1,2,2,2,FALSE
"1164","0054_000603_scrubbed.wav",20383.02,20383.62,5,2,5,2,5,5,5,5,5,1,2,2,5,5,2,1,1,2,5,5,FALSE
"1165","0054_000603_scrubbed.wav",20392.02,20392.62,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"1166","0054_000603_scrubbed.wav",20408.14,20409.16,4,2,3,2,3,2,3,2,3,3,3,2,2,2,2,3,1,2,3,2,FALSE
"1167","0054_000603_scrubbed.wav",20410.01,20411.18,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,FALSE
"1168","0054_000603_scrubbed.wav",20411.18,20412.39,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,3,2,FALSE
"1169","0054_000603_scrubbed.wav",20412.39,20413.8,2,4,3,3,5,3,4,5,3,3,4,2,5,5,2,2,1,5,4,3,FALSE
"1170","0054_000603_scrubbed.wav",20413.8,20415.15,4,4,4,4,4,4,4,4,4,3,4,2,4,4,5,4,1,4,4,4,FALSE
"1171","0054_000603_scrubbed.wav",20415.15,20415.75,4,4,5,3,5,5,5,5,5,3,4,5,5,5,5,5,1,5,5,5,FALSE
"1172","0054_000603_scrubbed.wav",20429.04,20429.64,2,3,2,2,5,3,3,2,2,3,3,4,5,5,2,2,1,2,5,2,FALSE
"1173","0054_000603_scrubbed.wav",20430.44,20431.86,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,FALSE
"1174","0054_000603_scrubbed.wav",20440.68,20441.29,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,FALSE
"1175","0054_000603_scrubbed.wav",20458.32,20459.85,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,FALSE
"1176","0054_000603_scrubbed.wav",20479.49,20480.18,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,FALSE
"1177","0054_000603_scrubbed.wav",20482.19,20483,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,FALSE
"1178","0054_000603_scrubbed.wav",20577.97,20579.27,1,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,1,2,3,2,FALSE
"1179","0054_000603_scrubbed.wav",20591.6,20595.92,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,FALSE
"1180","0054_000603_scrubbed.wav",20599.34,20599.94,2,2,2,3,2,2,3,3,2,3,2,2,2,2,2,2,1,2,2,2,FALSE
"1181","0054_000603_scrubbed.wav",20600.74,20601.34,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,FALSE
"1182","0054_000603_scrubbed.wav",20602.72,20603.83,2,2,1,2,2,2,2,2,2,3,2,2,2,1,2,1,1,2,2,2,FALSE
"1183","0054_000603_scrubbed.wav",20610.4,20613.38,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,FALSE
"1184","0054_000603_scrubbed.wav",20614.19,20617.58,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,FALSE
"1185","0054_000603_scrubbed.wav",20648.95,20649.71,2,2,5,3,3,5,5,5,4,2,5,2,5,5,2,3,1,5,5,5,FALSE
"1186","0054_000603_scrubbed.wav",20669.33,20669.96,2,2,2,2,2,2,2,2,2,2,3,2,2,5,2,2,1,2,2,2,FALSE
"1187","0054_000603_scrubbed.wav",20694.57,20695.17,4,2,2,2,4,4,4,5,4,2,4,3,5,5,5,4,1,5,5,4,FALSE
"1188","0054_000603_scrubbed.wav",20706.68,20707.28,5,4,2,2,2,5,5,5,5,3,5,2,5,5,5,1,1,5,5,5,FALSE
"1189","0054_000603_scrubbed.wav",20721.64,20722.45,5,4,2,2,5,5,5,5,5,5,5,2,5,5,5,2,1,5,5,5,FALSE
"1190","0054_000603_scrubbed.wav",20722.45,20723.1,5,5,2,2,5,5,5,5,5,5,5,2,5,5,5,2,1,2,5,5,FALSE
"1191","0054_000603_scrubbed.wav",20740.25,20741.84,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,2,1,5,5,5,FALSE
"1192","0054_000603_scrubbed.wav",20743.56,20744.39,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,FALSE
"1193","0054_000603_scrubbed.wav",20746.86,20748.09,5,4,2,2,5,5,5,5,5,5,2,5,5,5,1,5,1,5,5,5,FALSE
"1194","0054_000603_scrubbed.wav",20749.34,20750.34,5,4,5,2,5,5,5,5,5,5,2,5,5,5,1,1,1,5,5,5,FALSE
"1195","0054_000603_scrubbed.wav",20750.34,20751.04,5,4,5,2,5,5,5,5,5,5,5,5,5,5,1,5,1,5,5,5,FALSE
"1196","0054_000603_scrubbed.wav",20758.86,20759.93,5,5,5,2,5,5,5,5,5,5,5,5,5,5,2,5,1,5,5,5,FALSE
"1197","0054_000603_scrubbed.wav",20760.73,20761.73,5,5,5,2,5,5,5,5,5,5,5,5,5,5,2,5,1,5,5,5,FALSE
"1198","0054_000603_scrubbed.wav",20761.73,20762.79,5,5,2,2,5,5,5,5,5,5,5,5,5,5,2,5,1,5,5,5,FALSE
"1199","0054_000603_scrubbed.wav",20762.79,20763.75,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,FALSE
"1200","0054_000603_scrubbed.wav",20764.8,20766.42,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,FALSE
"1201","0054_000603_scrubbed.wav",20766.42,20767.44,5,5,5,2,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,FALSE
"1202","0054_000603_scrubbed.wav",20767.44,20768.28,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1203","0054_000603_scrubbed.wav",20768.28,20769.37,5,4,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1204","0054_000603_scrubbed.wav",20769.37,20770.14,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1205","0054_000603_scrubbed.wav",20770.14,20771.18,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1206","0054_000603_scrubbed.wav",20771.18,20772.33,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1207","0054_000603_scrubbed.wav",20773.13,20774.27,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1208","0054_000603_scrubbed.wav",20774.27,20774.87,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1209","0054_000603_scrubbed.wav",20775.67,20777.29,5,5,5,2,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,FALSE
"1210","0054_000603_scrubbed.wav",20777.29,20778.18,5,5,5,2,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,FALSE
"1211","0054_000603_scrubbed.wav",20779.8,20780.83,5,5,5,2,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,FALSE
"1212","0054_000603_scrubbed.wav",20782.02,20782.7,5,5,5,2,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,FALSE
"1213","0054_000603_scrubbed.wav",20782.7,20784.74,5,5,5,2,5,5,5,5,5,5,5,5,5,5,1,5,2,5,5,5,FALSE
"1214","0054_000603_scrubbed.wav",20784.74,20785.75,5,5,5,2,5,5,5,5,5,5,5,5,5,5,1,5,1,5,5,5,FALSE
"1215","0054_000603_scrubbed.wav",20792.66,20793.33,5,5,5,2,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,FALSE
"1216","0054_000603_scrubbed.wav",20794.76,20795.95,5,5,5,2,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,FALSE
"1217","0054_000603_scrubbed.wav",20795.95,20796.95,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1218","0054_000603_scrubbed.wav",20799.95,20800.56,5,5,5,2,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,FALSE
"1219","0054_000603_scrubbed.wav",20801.63,20802.64,5,5,5,2,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,FALSE
"1220","0054_000603_scrubbed.wav",20802.64,20803.81,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1221","0054_000603_scrubbed.wav",20804.41,20805.42,5,5,5,2,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,FALSE
"1222","0054_000603_scrubbed.wav",20805.42,20806.17,5,5,5,2,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,FALSE
"1223","0054_000603_scrubbed.wav",20809.69,20810.99,5,4,5,2,5,5,5,4,5,5,5,5,5,4,1,5,5,5,5,5,FALSE
"1224","0054_000603_scrubbed.wav",20810.99,20811.71,5,4,5,2,5,5,5,4,5,5,5,5,5,5,1,5,5,5,5,5,FALSE
"1225","0054_000603_scrubbed.wav",20811.71,20812.57,5,5,5,2,5,5,4,5,5,5,5,5,5,5,1,5,5,5,5,5,FALSE
"1226","0054_000603_scrubbed.wav",20812.57,20815.07,5,5,5,2,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,FALSE
"1227","0054_000603_scrubbed.wav",20985.63,20986.23,5,5,2,2,5,3,2,5,5,2,2,5,5,2,1,2,5,5,5,5,FALSE
"1228","0054_000603_scrubbed.wav",21004.66,21005.61,5,3,2,4,2,2,2,2,5,2,2,2,5,2,1,1,5,2,5,2,FALSE
"1229","0054_000603_scrubbed.wav",21036.03,21036.63,2,2,2,2,2,2,2,2,4,2,2,2,5,1,1,2,5,2,2,2,FALSE
"1230","0054_000603_scrubbed.wav",21064.06,21064.92,2,2,2,2,2,2,2,2,5,2,2,2,5,2,1,1,5,2,2,2,FALSE
"1231","0054_000603_scrubbed.wav",21093.15,21094.1,1,2,1,2,2,2,2,2,5,2,2,2,5,1,1,1,5,1,2,2,FALSE
"1232","0054_000603_scrubbed.wav",21224.3,21225.19,2,2,1,2,2,2,2,2,5,2,2,2,5,1,1,1,5,2,2,2,FALSE
"1233","0054_000603_scrubbed.wav",21255.2,21255.86,2,2,2,2,2,3,2,2,2,2,2,2,2,1,1,1,5,1,2,2,FALSE
"1234","0054_000603_scrubbed.wav",21261.63,21262.23,3,2,2,3,2,2,3,3,2,2,4,2,2,3,4,3,2,2,3,2,FALSE
"1235","0054_000603_scrubbed.wav",21263.03,21263.95,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"1236","0054_000603_scrubbed.wav",21269.04,21270.04,4,3,2,4,3,4,3,3,4,2,4,2,4,3,4,4,2,4,4,4,FALSE
"1237","0054_000603_scrubbed.wav",21339.37,21340.56,5,2,5,3,5,5,5,5,2,3,5,4,5,5,3,3,2,5,5,5,FALSE
"1238","0054_000603_scrubbed.wav",21380.25,21381.43,1,2,1,2,1,2,2,5,5,3,2,2,2,5,2,2,1,2,2,2,FALSE
"1239","0054_000603_scrubbed.wav",21382.33,21383.91,1,2,2,2,2,2,2,2,2,3,2,2,2,5,1,2,1,2,2,2,FALSE
"1240","0054_000603_scrubbed.wav",21389.19,21391.38,1,2,2,2,2,2,3,3,3,3,2,2,2,5,2,2,1,2,2,2,FALSE
"1241","0054_000603_scrubbed.wav",21488.41,21489.01,1,2,1,2,2,2,2,2,2,3,2,2,2,5,1,1,2,2,2,2,FALSE
"1242","0054_000603_scrubbed.wav",21512.06,21513.01,2,2,1,2,2,2,2,2,2,3,2,2,2,5,1,1,1,2,2,2,FALSE
"1243","0054_000603_scrubbed.wav",21533.74,21534.52,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,FALSE
"1244","0054_000603_scrubbed.wav",21540,21542.07,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,3,2,FALSE
"1245","0054_000603_scrubbed.wav",21544.11,21545.65,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,FALSE
"1246","0054_000603_scrubbed.wav",21550.32,21554.01,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,FALSE
"1247","0054_000603_scrubbed.wav",21559.32,21560.4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"1248","0054_000603_scrubbed.wav",21562.87,21563.63,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,1,1,2,2,2,FALSE
"1249","0054_000603_scrubbed.wav",21569.53,21570.17,2,2,2,2,2,2,3,3,2,3,2,2,2,2,2,1,1,2,2,2,FALSE
"1250","0054_000603_scrubbed.wav",21571.39,21571.99,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,1,1,2,2,FALSE
"1251","0054_000603_scrubbed.wav",21573.72,21574.86,3,2,2,2,3,2,2,2,2,3,2,2,2,2,1,2,1,2,2,2,FALSE
"1252","0054_000603_scrubbed.wav",21580.04,21580.85,5,2,1,2,5,3,5,5,2,3,5,2,2,5,1,1,1,5,2,5,FALSE
"1253","0054_000603_scrubbed.wav",21581.65,21583.72,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,FALSE
"1254","0054_000603_scrubbed.wav",21584.52,21586.58,3,2,1,2,2,2,3,2,2,3,3,2,2,2,1,2,1,2,2,2,FALSE
"1255","0054_000603_scrubbed.wav",21587.42,21589.18,3,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,1,2,2,2,FALSE
"1256","0054_000603_scrubbed.wav",21590.79,21591.39,5,2,1,4,5,5,5,5,5,3,5,2,5,5,2,5,5,5,2,5,FALSE
"1257","0054_000603_scrubbed.wav",21595.35,21595.98,5,4,1,3,5,5,5,5,5,3,5,2,5,5,2,5,5,2,5,5,FALSE
"1258","0054_000603_scrubbed.wav",21601.73,21602.33,3,2,2,2,3,3,3,2,2,3,2,2,5,3,2,2,2,2,3,2,FALSE
"1259","0054_000603_scrubbed.wav",21608.35,21609.33,2,2,1,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,FALSE
"1260","0054_000603_scrubbed.wav",21611.42,21616.67,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"1261","0054_000603_scrubbed.wav",21619.97,21621.25,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,FALSE
"1262","0054_000603_scrubbed.wav",21623.37,21625.42,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"1263","0054_000603_scrubbed.wav",21626.22,21627.3,4,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,1,2,2,2,FALSE
"1264","0054_000603_scrubbed.wav",21632.18,21636.47,3,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,FALSE
"1265","0054_000603_scrubbed.wav",21644.27,21646.8,1,2,2,2,1,2,1,2,2,3,2,2,2,1,2,1,1,1,1,1,TRUE
"1266","0054_000603_scrubbed.wav",21655.74,21660.11,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,1,2,2,2,FALSE
"1267","0054_000603_scrubbed.wav",21660.95,21661.57,1,2,1,2,1,1,1,2,1,3,2,2,2,1,2,1,1,1,1,1,TRUE
"1268","0054_000603_scrubbed.wav",21661.57,21662.37,1,2,2,2,2,2,3,2,2,3,3,2,2,2,2,2,1,3,2,2,FALSE
"1269","0054_000603_scrubbed.wav",21662.37,21665.18,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,1,2,2,2,FALSE
"1270","0054_000603_scrubbed.wav",21665.98,21668.53,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,FALSE
"1271","0054_000603_scrubbed.wav",21669.9,21671.7,2,2,1,2,2,2,2,2,2,3,2,2,2,1,2,1,1,2,2,2,FALSE
"1272","0054_000603_scrubbed.wav",21673.58,21676.27,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,FALSE
"1273","0054_000603_scrubbed.wav",21676.27,21677.07,1,2,1,2,2,2,2,2,2,3,2,2,2,1,2,1,1,2,2,2,FALSE
"1274","0054_000603_scrubbed.wav",21677.07,21680.03,1,2,1,2,2,2,2,2,1,3,2,2,2,1,2,1,1,1,2,2,FALSE
"1275","0054_000603_scrubbed.wav",21683.58,21685.17,2,2,1,2,2,2,2,2,1,3,2,2,2,2,1,1,1,2,2,2,FALSE
"1276","0054_000603_scrubbed.wav",21686.19,21688.36,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,FALSE
"1277","0054_000603_scrubbed.wav",21692.86,21693.59,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,1,2,2,2,FALSE
"1278","0054_000603_scrubbed.wav",21694.39,21695.22,1,2,1,2,2,1,2,2,2,3,2,2,2,1,1,1,1,2,2,2,FALSE
"1279","0054_000603_scrubbed.wav",21696.47,21699.86,1,2,1,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,FALSE
"1280","0054_000603_scrubbed.wav",21700.66,21701.82,1,2,1,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,FALSE
"1281","0054_000603_scrubbed.wav",21702.66,21704.92,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,FALSE
"1282","0054_000603_scrubbed.wav",21707.22,21708.1,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,1,2,2,2,FALSE
"1283","0054_000603_scrubbed.wav",21708.92,21711.97,2,2,1,2,2,2,1,2,2,3,2,2,2,1,2,1,1,1,2,2,FALSE
"1284","0054_000603_scrubbed.wav",21716.52,21717.13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,FALSE
"1285","0054_000603_scrubbed.wav",21717.13,21717.93,1,2,1,2,2,2,2,2,2,3,2,2,2,1,2,1,1,2,2,2,FALSE
"1286","0054_000603_scrubbed.wav",21717.93,21719.31,1,2,1,1,1,1,1,2,2,3,2,2,2,1,1,1,1,1,2,1,TRUE
"1287","0054_000603_scrubbed.wav",21719.31,21720.4,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,1,2,2,2,FALSE
"1288","0054_000603_scrubbed.wav",21722.54,21726.28,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,FALSE
"1289","0054_000603_scrubbed.wav",21727.9,21728.59,3,2,2,4,2,3,3,3,2,3,2,2,2,3,2,3,1,4,3,2,FALSE
"1290","0054_000603_scrubbed.wav",21729.41,21730.86,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,1,2,2,2,FALSE
"1291","0054_000603_scrubbed.wav",21736.06,21737.42,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,FALSE
"1292","0054_000603_scrubbed.wav",21738.71,21739.32,3,2,2,2,2,2,3,3,2,3,2,2,2,2,2,2,1,2,3,2,FALSE
"1293","0054_000603_scrubbed.wav",21742.11,21743.12,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,FALSE
"1294","0054_000603_scrubbed.wav",21745.06,21749.5,3,2,2,2,2,2,2,3,2,3,2,2,2,2,2,3,1,2,2,2,FALSE
"1295","0054_000603_scrubbed.wav",21750.87,21764.81,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,FALSE
"1296","0054_000603_scrubbed.wav",21766.11,21767.14,4,2,4,4,5,4,4,4,2,3,4,2,5,4,5,4,1,5,4,4,FALSE
"1297","0054_000603_scrubbed.wav",21788.56,21789.27,3,2,2,3,5,5,2,5,5,3,3,3,5,2,2,1,1,2,2,2,FALSE
"1298","0054_000603_scrubbed.wav",22092.95,22093.87,5,5,5,5,5,5,5,5,2,3,5,5,5,5,5,5,1,5,5,5,FALSE
"1299","0054_000603_scrubbed.wav",22096.57,22097.41,2,4,2,4,5,3,4,4,3,3,5,5,5,5,2,5,1,2,5,5,FALSE
"1300","0054_000603_scrubbed.wav",22228.83,22229.72,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,1,2,2,FALSE
"1301","0054_000603_scrubbed.wav",22242.06,22242.73,1,2,2,1,2,1,2,2,1,2,2,2,2,1,2,1,1,1,2,2,FALSE
"1302","0054_000603_scrubbed.wav",22244.33,22246.21,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,1,1,TRUE
"1303","0054_000603_scrubbed.wav",22329.11,22330.08,5,5,5,4,5,5,5,5,5,2,2,5,2,5,5,5,1,5,5,5,FALSE
"1304","0054_000603_scrubbed.wav",22341.98,22343.06,4,4,4,3,4,4,3,4,4,3,4,4,3,3,5,4,1,4,3,4,FALSE
"1305","0054_000603_scrubbed.wav",22410.4,22411.17,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,1,1,2,2,2,FALSE
"1306","0054_000603_scrubbed.wav",22450.3,22450.9,2,2,2,2,2,3,2,2,3,3,2,2,2,2,2,2,1,2,2,2,FALSE
