"","wav_filename","segments_filename","relabels_filename","listenerID","listen_pass","babyID","babyAge"
"180","0344_000913.wav","0344_000913_segments.csv","0344_000913_CHNrelabel_yzxn_1.csv","yzxn",1,"0344",283
"181","0204_000609_scrubbed.wav","0204_000609_segments.csv","0204_000609_scrubbed_CHNrelabel_yzxn_1.csv","yzxn",1,"0204",189
"182","0833_010606.wav","0833_010606_segments.csv","0833_010606_CHNrelabel_yzxn_1.csv","yzxn",1,"0833",551
"183","0437_010603_scrubbed.wav","0437_010603_segments.csv","0437_010603_scrubbed_CHNrelabel_yzxn_1.csv","yzxn",1,"0437",548
"184","0340_000301_scrubbed.wav","0340_000301_segments.csv","0340_000301_scrubbed_CHNrelabel_yzxn_1.csv","yzxn",1,"0340",91
"185","0054_000603_scrubbed.wav","0054_000603_segments.csv","0054_000603_scrubbed_CHNrelabel_yzxn_1.csv","yzxn",1,"0054",183
"186","0196_000902_scrubbed.wav","0196_000902_segments.csv","0196_000902_scrubbed_CHNrelabel_yzxn_1.csv","yzxn",1,"0196",272
"187","0300_000607_scrubbed.wav","0300_000607_segments.csv","0300_000607_scrubbed_CHNrelabel_yzxn_1.csv","yzxn",1,"0300",187
"188","0274_000221_scrubbed.wav","0274_000221_segments.csv","0274_000221_scrubbed_CHNrelabel_yzxn_1.csv","yzxn",1,"0274",81
"189","0857_000301_scrubbed.wav","0857_000301_segments.csv","0857_000301_scrubbed_CHNrelabel_yzxn_1.csv","yzxn",1,"0857",91
"190","0196_000902_scrubbed.wav","0196_000902_segments.csv","0196_000902_scrubbed_CHNrelabel_yzxn_2.csv","yzxn",2,"0196",272
"191","0274_000221_scrubbed.wav","0274_000221_segments.csv","0274_000221_scrubbed_CHNrelabel_yzxn_2.csv","yzxn",2,"0274",81
"192","0054_000603_scrubbed.wav","0054_000603_segments.csv","0054_000603_scrubbed_CHNrelabel_yzxn_2.csv","yzxn",2,"0054",183
"193","0344_000913.wav","0344_000913_segments.csv","0344_000913_CHNrelabel_yzxn_2.csv","yzxn",2,"0344",283
"194","0857_000301_scrubbed.wav","0857_000301_segments.csv","0857_000301_scrubbed_CHNrelabel_yzxn_2.csv","yzxn",2,"0857",91
"195","0300_000607_scrubbed.wav","0300_000607_segments.csv","0300_000607_scrubbed_CHNrelabel_yzxn_2.csv","yzxn",2,"0300",187
"196","0204_000609_scrubbed.wav","0204_000609_segments.csv","0204_000609_scrubbed_CHNrelabel_yzxn_2.csv","yzxn",2,"0204",189
"197","0340_000301_scrubbed.wav","0340_000301_segments.csv","0340_000301_scrubbed_CHNrelabel_yzxn_2.csv","yzxn",2,"0340",91
"198","0833_010606.wav","0833_010606_segments.csv","0833_010606_CHNrelabel_yzxn_2.csv","yzxn",2,"0833",551
"199","0857_000301_scrubbed.wav","0857_000301_segments.csv","0857_000301_scrubbed_CHNrelabel_ztcp_1.csv","ztcp",1,"0857",91
