"","recording","startSeconds","endSeconds","blky_1_targetChildProminence","cvai_1_targetChildProminence","eoce_1_targetChildProminence","jkwa_1_targetChildProminence","jvfs_1_targetChildProminence","kfav_1_targetChildProminence","lant_2_targetChildProminence","lskw_1_targetChildProminence","mrkf_1_targetChildProminence","pdav_1_targetChildProminence","qoth_2_targetChildProminence","szch_2_targetChildProminence","vgvn_1_targetChildProminence","xgju_1_targetChildProminence","yzxn_2_targetChildProminence","ztcp_1_targetChildProminence","modal_prominence","clean"
"206","0300_000607_scrubbed.wav",3055.22,3057.51,1,2,2,2,1,2,2,2,1,2,2,1,1,1,1,2,3,FALSE
"207","0300_000607_scrubbed.wav",3057.51,3058.35,1,4,4,3,4,3,4,2,2,2,2,2,3,1,3,4,3,FALSE
"208","0300_000607_scrubbed.wav",3058.35,3059.84,1,2,3,2,2,2,2,2,2,3,2,2,2,1,2,3,3,FALSE
"209","0300_000607_scrubbed.wav",3065.86,3066.78,1,2,3,2,1,2,2,2,2,3,2,2,1,1,2,2,3,FALSE
"210","0300_000607_scrubbed.wav",3067.58,3068.18,1,2,2,2,1,2,2,2,1,2,2,1,1,1,2,2,3,FALSE
"211","0300_000607_scrubbed.wav",3068.98,3072.91,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,3,FALSE
"212","0300_000607_scrubbed.wav",3073.91,3074.79,1,3,2,2,3,2,3,2,2,3,2,2,2,1,2,3,3,FALSE
"213","0300_000607_scrubbed.wav",3088.14,3089.2,1,3,3,3,3,3,3,2,3,3,2,2,3,1,2,3,4,FALSE
"214","0300_000607_scrubbed.wav",3110.99,3111.59,1,4,3,3,3,2,3,2,1,2,2,2,3,1,2,2,3,FALSE
"215","0300_000607_scrubbed.wav",3114.05,3114.65,1,3,3,3,2,2,3,2,1,3,2,2,2,1,2,2,3,FALSE
"216","0300_000607_scrubbed.wav",3115.45,3116.05,2,3,2,3,2,2,3,2,1,3,2,2,2,1,2,2,3,FALSE
"217","0300_000607_scrubbed.wav",3123.93,3124.53,1,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,3,FALSE
"218","0300_000607_scrubbed.wav",3125.73,3126.41,1,2,2,2,1,1,2,2,1,3,2,1,1,1,1,1,2,FALSE
"219","0300_000607_scrubbed.wav",3141.99,3142.69,1,3,2,2,1,2,2,2,2,3,2,2,2,1,1,2,3,FALSE
"220","0300_000607_scrubbed.wav",3144.25,3144.9,1,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,3,FALSE
"221","0300_000607_scrubbed.wav",3145.72,3146.36,1,2,2,2,1,2,2,2,2,3,2,2,2,1,2,2,3,FALSE
"222","0300_000607_scrubbed.wav",3150.73,3151.39,2,2,3,2,2,2,2,2,2,3,2,2,2,1,2,2,3,FALSE
"223","0300_000607_scrubbed.wav",3152.19,3153.48,1,2,3,3,2,2,2,2,1,3,2,2,2,1,2,2,3,FALSE
"224","0300_000607_scrubbed.wav",3154.43,3155.11,1,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,3,FALSE
"225","0300_000607_scrubbed.wav",3162.62,3163.42,1,2,2,2,2,2,3,2,1,3,2,2,2,1,2,2,3,FALSE
"226","0300_000607_scrubbed.wav",3163.42,3165.07,1,2,2,2,3,2,3,2,1,3,2,2,1,1,2,2,3,FALSE
"227","0300_000607_scrubbed.wav",3165.9,3167.12,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,3,FALSE
"228","0300_000607_scrubbed.wav",3169.81,3170.88,1,2,2,2,2,1,2,2,1,3,2,1,1,1,1,2,3,FALSE
"229","0300_000607_scrubbed.wav",3175.54,3176.14,1,3,3,3,2,3,2,2,1,2,2,2,2,1,3,2,3,FALSE
"230","0300_000607_scrubbed.wav",3180.25,3180.95,1,3,2,2,2,2,3,2,3,3,2,2,2,1,2,2,3,FALSE
"231","0300_000607_scrubbed.wav",3190.97,3192.73,5,5,5,5,5,5,5,5,5,2,5,5,5,1,5,5,4,FALSE
"232","0300_000607_scrubbed.wav",3219.05,3221.28,1,2,2,2,3,2,3,2,1,3,2,2,2,2,2,3,3,FALSE
"233","0300_000607_scrubbed.wav",3227.36,3228.54,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,FALSE
"234","0300_000607_scrubbed.wav",3229.7,3230.32,2,2,3,2,3,2,3,2,2,3,2,2,3,2,2,2,2,FALSE
"235","0300_000607_scrubbed.wav",3231.13,3234.28,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,3,FALSE
"236","0300_000607_scrubbed.wav",3235.12,3236.46,1,2,2,2,2,2,2,2,1,3,2,2,1,1,2,2,3,FALSE
"237","0300_000607_scrubbed.wav",3237.26,3240.23,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,FALSE
"238","0300_000607_scrubbed.wav",3242.53,3243.16,1,2,2,2,2,2,2,2,1,3,2,1,1,1,2,2,3,FALSE
"239","0300_000607_scrubbed.wav",3244.12,3244.76,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,3,FALSE
"240","0300_000607_scrubbed.wav",3249.78,3251.22,1,2,2,2,2,2,2,2,2,3,2,1,1,1,1,2,3,FALSE
"241","0300_000607_scrubbed.wav",3252.28,3253.74,1,2,2,2,1,1,2,2,1,2,2,1,1,1,2,2,3,FALSE
"242","0300_000607_scrubbed.wav",3258.27,3259.49,1,2,2,2,2,2,2,2,1,3,2,1,2,1,2,2,3,FALSE
"243","0300_000607_scrubbed.wav",3260.29,3261.88,1,2,1,1,1,1,2,2,1,2,2,1,1,1,1,2,2,FALSE
"244","0300_000607_scrubbed.wav",3265.14,3267.88,1,2,1,1,1,1,2,2,1,2,2,1,1,1,1,2,2,FALSE
"245","0300_000607_scrubbed.wav",3267.88,3268.68,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,3,FALSE
"246","0300_000607_scrubbed.wav",3268.68,3270.66,1,2,1,2,1,1,2,2,2,3,2,1,1,1,1,1,2,FALSE
"247","0300_000607_scrubbed.wav",3271.46,3272.85,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,FALSE
"248","0300_000607_scrubbed.wav",3287.5,3288.1,1,3,2,2,3,2,3,2,2,2,2,2,2,1,2,2,3,FALSE
"249","0300_000607_scrubbed.wav",3329.52,3330.13,1,2,2,2,1,2,2,2,1,2,2,1,1,1,1,1,3,FALSE
"250","0300_000607_scrubbed.wav",3364.54,3366.12,1,2,2,3,2,2,2,2,2,2,2,1,1,1,2,2,3,FALSE
"251","0300_000607_scrubbed.wav",3823.33,3823.93,2,4,2,3,2,2,3,2,2,2,2,1,1,1,2,2,3,FALSE
"252","0300_000607_scrubbed.wav",3924.16,3925.31,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,FALSE
"253","0300_000607_scrubbed.wav",3941.87,3942.47,1,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,3,FALSE
"254","0300_000607_scrubbed.wav",3958.5,3960.62,1,2,2,1,1,1,2,2,2,2,2,1,1,1,1,1,2,FALSE
"255","0300_000607_scrubbed.wav",3975.05,3978.02,1,2,3,2,2,2,2,2,2,3,2,2,3,1,2,2,3,FALSE
"256","0300_000607_scrubbed.wav",3979.46,3981.94,1,2,1,2,1,1,2,2,2,3,2,1,2,1,1,2,3,FALSE
"257","0300_000607_scrubbed.wav",3982.74,3986.95,1,1,1,1,2,1,2,2,2,2,2,2,1,1,1,2,3,FALSE
"258","0300_000607_scrubbed.wav",3989.39,3990.82,1,1,2,1,1,2,2,2,1,3,2,1,1,1,1,2,2,FALSE
"259","0300_000607_scrubbed.wav",3991.62,3992.79,2,3,3,2,2,3,3,2,3,2,2,2,2,1,3,3,3,FALSE
"260","0300_000607_scrubbed.wav",4002.72,4003.33,1,2,2,2,2,2,3,2,1,3,2,2,2,1,2,2,3,FALSE
"261","0300_000607_scrubbed.wav",4004.42,4006.64,1,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,3,FALSE
"262","0300_000607_scrubbed.wav",4006.64,4007.66,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,3,FALSE
"263","0300_000607_scrubbed.wav",4007.66,4008.3,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,3,FALSE
"264","0300_000607_scrubbed.wav",4012.03,4012.64,1,2,1,1,1,2,2,2,2,2,2,1,1,1,2,2,3,FALSE
"265","0300_000607_scrubbed.wav",4042.39,4042.99,5,5,5,5,5,4,5,5,5,2,2,5,5,5,5,5,4,FALSE
"266","0300_000607_scrubbed.wav",4082.38,4084.14,1,2,2,2,2,2,3,2,2,2,2,2,2,1,2,4,3,FALSE
"267","0300_000607_scrubbed.wav",4086.28,4086.88,1,3,3,5,3,3,3,2,2,2,2,2,2,1,2,2,3,FALSE
"268","0300_000607_scrubbed.wav",4087.85,4089.13,1,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,3,FALSE
"269","0300_000607_scrubbed.wav",4093.05,4093.89,1,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,3,FALSE
"270","0300_000607_scrubbed.wav",4100.73,4101.33,1,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,3,FALSE
"271","0300_000607_scrubbed.wav",4121.65,4122.26,2,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2,2,FALSE
"272","0300_000607_scrubbed.wav",4123.07,4123.67,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,3,FALSE
"273","0300_000607_scrubbed.wav",4125.43,4127,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2,2,3,FALSE
"274","0300_000607_scrubbed.wav",4177.31,4178.09,2,2,2,2,2,2,3,2,1,2,2,1,2,2,2,2,3,FALSE
"275","0300_000607_scrubbed.wav",4189.71,4191.9,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2,3,3,FALSE
"276","0300_000607_scrubbed.wav",4195.3,4196.1,2,3,3,2,3,3,3,2,3,3,2,2,2,2,3,4,2,FALSE
"277","0300_000607_scrubbed.wav",4196.9,4197.5,1,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,3,FALSE
"278","0300_000607_scrubbed.wav",4199.05,4199.7,1,2,2,1,1,2,2,2,2,3,2,1,1,2,2,2,3,FALSE
"279","0300_000607_scrubbed.wav",4207.21,4208.41,1,2,2,2,1,2,2,2,1,3,2,1,1,2,1,2,3,FALSE
"280","0300_000607_scrubbed.wav",4209.85,4210.45,1,2,2,2,1,2,2,2,2,3,2,2,1,2,2,2,3,FALSE
"281","0300_000607_scrubbed.wav",4300.12,4300.72,1,2,2,2,1,2,3,2,2,3,2,1,1,2,1,1,3,FALSE
"282","0300_000607_scrubbed.wav",4311.15,4311.75,1,2,2,2,1,2,3,2,2,3,2,1,2,2,2,1,3,FALSE
"283","0300_000607_scrubbed.wav",4319.52,4320.55,1,2,2,2,2,2,2,2,2,3,2,1,1,2,2,1,3,FALSE
"284","0300_000607_scrubbed.wav",4339.63,4340.24,1,2,2,1,1,2,2,2,2,3,2,1,1,2,2,1,3,FALSE
"285","0300_000607_scrubbed.wav",4352.13,4353.06,2,2,3,2,1,2,2,2,2,3,2,2,3,2,2,2,3,FALSE
"286","0300_000607_scrubbed.wav",4376.41,4377.01,1,5,1,5,5,1,3,2,2,2,2,1,1,2,1,3,2,FALSE
"287","0300_000607_scrubbed.wav",4425.1,4425.7,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,FALSE
"288","0300_000607_scrubbed.wav",4428.73,4429.33,1,2,2,3,2,2,3,2,2,2,2,1,1,2,2,2,3,FALSE
"289","0300_000607_scrubbed.wav",4457.63,4459.03,1,2,2,2,2,2,2,2,2,3,2,1,1,2,2,2,3,FALSE
"290","0300_000607_scrubbed.wav",4467.89,4468.98,1,2,1,1,1,1,2,2,1,2,2,1,1,2,1,2,2,FALSE
"291","0300_000607_scrubbed.wav",4483.58,4484.43,1,2,1,1,1,2,2,2,1,2,2,1,1,2,1,1,2,FALSE
"292","0300_000607_scrubbed.wav",4507.11,4507.98,4,4,4,4,4,3,4,2,3,2,2,2,2,2,3,4,2,FALSE
"293","0300_000607_scrubbed.wav",4507.98,4510.22,1,2,1,2,1,1,2,2,1,3,2,1,2,2,1,1,2,FALSE
"294","0300_000607_scrubbed.wav",4511.37,4512.96,2,3,2,2,2,2,3,2,2,3,2,2,3,2,2,2,2,FALSE
"295","0300_000607_scrubbed.wav",4515.03,4515.83,1,2,3,3,1,2,3,2,2,3,2,2,2,2,2,3,3,FALSE
"296","0300_000607_scrubbed.wav",4534.25,4534.85,5,2,5,3,5,5,5,5,5,2,4,5,5,2,5,5,5,FALSE
"297","0300_000607_scrubbed.wav",4547.72,4548.32,2,2,2,3,1,2,2,2,1,3,2,2,2,2,2,2,3,FALSE
"298","0300_000607_scrubbed.wav",4616.79,4618.23,1,2,2,2,1,1,2,2,1,2,2,1,1,2,1,1,3,FALSE
"299","0300_000607_scrubbed.wav",4672.38,4672.98,1,2,2,3,2,3,2,2,3,3,2,2,3,2,2,3,3,FALSE
"300","0300_000607_scrubbed.wav",4714.16,4714.76,1,3,1,3,3,2,2,2,1,2,2,1,1,2,1,2,3,FALSE
"301","0300_000607_scrubbed.wav",4768.68,4769.63,1,2,2,3,2,3,2,2,2,2,2,2,2,2,2,3,3,FALSE
"302","0300_000607_scrubbed.wav",4780.89,4782.75,1,2,2,2,2,1,2,2,1,2,2,2,1,2,1,2,3,FALSE
"303","0300_000607_scrubbed.wav",4801.51,4802.11,1,2,1,2,2,2,3,2,1,2,2,2,1,2,2,2,3,FALSE
"304","0300_000607_scrubbed.wav",4805.37,4806.01,1,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,FALSE
"305","0300_000607_scrubbed.wav",4903.71,4904.31,1,5,5,5,5,5,5,5,2,3,5,5,5,2,5,2,5,FALSE
"306","0300_000607_scrubbed.wav",4924.53,4925.13,1,3,3,2,2,2,3,2,1,3,2,2,2,2,2,2,3,FALSE
"307","0300_000607_scrubbed.wav",4926.64,4927.29,4,3,2,3,4,3,4,2,2,2,2,2,3,2,2,4,2,FALSE
"308","0300_000607_scrubbed.wav",4930.19,4930.82,1,2,2,3,2,2,3,2,2,2,3,2,2,2,1,3,3,FALSE
"309","0300_000607_scrubbed.wav",4934.21,4934.83,1,2,1,3,2,1,2,2,2,3,2,1,1,2,2,2,3,FALSE
"310","0300_000607_scrubbed.wav",4936.69,4937.29,1,2,1,5,1,1,3,2,2,2,2,1,1,1,3,2,2,FALSE
"311","0300_000607_scrubbed.wav",4938.22,4939.62,1,2,2,5,1,1,3,2,2,2,2,1,1,1,3,1,2,FALSE
"312","0300_000607_scrubbed.wav",4939.62,4940.89,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,3,FALSE
"313","0300_000607_scrubbed.wav",4944.24,4945.01,2,2,3,3,1,2,2,2,2,2,2,2,2,1,2,2,3,FALSE
"314","0300_000607_scrubbed.wav",4948.81,4949.44,2,2,2,3,2,3,2,2,2,2,2,2,2,1,2,2,3,FALSE
"315","0300_000607_scrubbed.wav",4950.26,4951.25,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,3,FALSE
"316","0300_000607_scrubbed.wav",4962.83,4963.43,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,2,3,FALSE
"317","0300_000607_scrubbed.wav",5078.88,5079.49,2,2,3,3,2,3,3,2,2,2,2,2,2,1,2,3,3,FALSE
"318","0300_000607_scrubbed.wav",5179.01,5179.66,2,2,3,3,2,3,3,2,2,2,2,2,2,1,2,3,3,FALSE
"319","0300_000607_scrubbed.wav",5236.91,5237.75,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,3,FALSE
"320","0300_000607_scrubbed.wav",5285.08,5285.8,2,2,2,3,2,2,3,2,2,2,2,2,2,1,2,3,3,FALSE
"321","0300_000607_scrubbed.wav",5307.23,5308.04,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,3,FALSE
"322","0300_000607_scrubbed.wav",5323.27,5323.87,2,3,3,5,1,2,3,2,2,2,3,2,1,1,3,3,3,FALSE
"323","0300_000607_scrubbed.wav",5352.72,5359.29,2,3,3,2,2,2,2,2,2,2,2,2,1,1,2,3,3,FALSE
"324","0300_000607_scrubbed.wav",5360.26,5361.25,2,2,3,3,2,2,2,2,2,3,2,2,2,1,2,2,3,FALSE
"325","0300_000607_scrubbed.wav",5368.68,5369.3,1,3,2,3,3,3,3,2,2,3,2,2,1,1,2,3,3,FALSE
"326","0300_000607_scrubbed.wav",5378.29,5378.99,1,2,3,2,1,2,2,2,2,3,2,2,1,1,2,3,3,FALSE
"327","0300_000607_scrubbed.wav",5379.79,5380.39,1,2,2,2,1,1,2,2,2,3,2,1,1,1,1,2,3,FALSE
"328","0300_000607_scrubbed.wav",5381.75,5382.36,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,3,3,FALSE
"329","0300_000607_scrubbed.wav",5383.79,5384.4,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,3,FALSE
"330","0300_000607_scrubbed.wav",5385.34,5385.94,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,3,FALSE
"331","0300_000607_scrubbed.wav",5388.54,5389.37,1,2,1,1,2,2,2,2,2,3,2,2,1,1,1,2,3,FALSE
"332","0300_000607_scrubbed.wav",5390.44,5393.19,1,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,3,FALSE
"333","0300_000607_scrubbed.wav",5394.11,5395.69,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,3,FALSE
"334","0300_000607_scrubbed.wav",5396.76,5397.54,1,2,1,2,1,2,2,2,2,2,2,2,1,1,1,2,3,FALSE
"335","0300_000607_scrubbed.wav",5398.34,5400.35,1,1,1,2,2,2,2,2,1,3,2,1,2,1,1,2,3,FALSE
"336","0300_000607_scrubbed.wav",5401.15,5401.79,1,1,1,1,1,2,2,2,1,3,2,1,1,1,1,2,2,FALSE
"337","0300_000607_scrubbed.wav",5402.59,5403.19,1,2,1,2,2,2,2,2,2,3,2,2,1,1,2,2,3,FALSE
"338","0300_000607_scrubbed.wav",5405.48,5407.34,1,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,3,FALSE
"339","0300_000607_scrubbed.wav",5419.27,5419.87,1,1,1,2,1,2,2,2,1,2,2,1,1,1,1,2,2,FALSE
"340","0300_000607_scrubbed.wav",5420.96,5422.42,1,1,2,3,2,2,2,2,2,3,2,2,2,1,2,2,3,FALSE
"341","0300_000607_scrubbed.wav",5429.02,5434.17,2,2,2,3,2,2,3,2,2,2,2,2,2,1,2,2,3,FALSE
"342","0300_000607_scrubbed.wav",5450.82,5453.95,1,2,1,2,2,2,2,2,2,3,2,1,1,1,1,2,3,FALSE
"343","0300_000607_scrubbed.wav",5455.54,5456.14,1,1,2,3,1,2,2,2,2,3,2,1,1,1,2,2,3,FALSE
"344","0300_000607_scrubbed.wav",5459.64,5460.43,1,1,2,3,2,2,2,2,2,3,2,2,1,1,2,2,3,FALSE
"345","0300_000607_scrubbed.wav",5461.23,5462.34,1,2,1,2,1,2,2,2,2,3,2,1,1,1,1,1,2,FALSE
"346","0300_000607_scrubbed.wav",5464.35,5466.16,1,2,1,2,2,2,3,2,2,2,2,2,2,1,2,2,3,FALSE
"347","0300_000607_scrubbed.wav",5467.1,5467.7,1,2,1,2,1,2,2,2,2,3,2,1,2,1,1,2,3,FALSE
"348","0300_000607_scrubbed.wav",5493.25,5493.85,2,2,1,3,2,3,2,2,2,2,2,2,3,1,2,2,3,FALSE
"349","0300_000607_scrubbed.wav",5501.86,5502.68,2,2,2,3,2,2,2,2,2,3,2,2,2,1,2,2,3,FALSE
"350","0300_000607_scrubbed.wav",5503.76,5504.67,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,3,FALSE
"351","0300_000607_scrubbed.wav",5537,5538.08,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,3,FALSE
"352","0300_000607_scrubbed.wav",5550.95,5551.91,1,1,1,2,2,2,2,2,2,3,2,2,2,1,5,2,3,FALSE
"353","0300_000607_scrubbed.wav",5562.17,5562.77,1,4,2,2,3,3,3,2,2,2,2,1,3,1,2,2,3,FALSE
"354","0300_000607_scrubbed.wav",5564.87,5566.11,1,3,1,3,2,2,3,2,1,3,2,2,2,1,2,2,3,FALSE
"355","0300_000607_scrubbed.wav",5574.18,5575.18,4,4,3,4,4,3,3,2,3,2,2,3,3,1,3,4,4,FALSE
"356","0300_000607_scrubbed.wav",5575.99,5576.69,1,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,3,FALSE
"357","0300_000607_scrubbed.wav",5580.79,5581.89,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,FALSE
"358","0300_000607_scrubbed.wav",5589.73,5590.33,2,2,2,3,1,2,2,2,2,3,2,2,2,2,2,2,3,FALSE
"359","0300_000607_scrubbed.wav",5600.46,5601.53,2,2,2,3,2,2,2,2,2,2,2,2,1,1,2,2,3,FALSE
"360","0300_000607_scrubbed.wav",5602.43,5603.59,2,2,1,1,2,2,2,2,2,2,2,1,1,1,2,2,3,FALSE
"361","0300_000607_scrubbed.wav",5615.26,5615.86,1,2,3,3,3,2,3,2,2,2,2,2,2,1,2,2,3,FALSE
"362","0300_000607_scrubbed.wav",5616.95,5617.55,3,3,3,3,2,2,3,2,3,3,2,2,3,1,3,3,4,FALSE
"363","0300_000607_scrubbed.wav",5629.83,5630.43,2,2,1,2,2,2,2,2,2,3,2,1,1,1,2,2,3,FALSE
"364","0300_000607_scrubbed.wav",5634.98,5635.58,3,2,2,3,2,2,3,2,3,3,2,2,1,1,2,2,3,FALSE
"365","0300_000607_scrubbed.wav",5636.99,5637.83,3,2,3,3,2,2,2,2,3,3,2,2,2,1,3,2,3,FALSE
"366","0300_000607_scrubbed.wav",5646.7,5649.67,1,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,3,FALSE
"367","0300_000607_scrubbed.wav",5652.16,5654,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,3,FALSE
"368","0300_000607_scrubbed.wav",5665.05,5665.65,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,3,FALSE
"369","0300_000607_scrubbed.wav",5666.45,5667.05,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,3,FALSE
"370","0300_000607_scrubbed.wav",5667.85,5668.64,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,3,FALSE
"371","0300_000607_scrubbed.wav",5668.64,5669.44,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,FALSE
"372","0300_000607_scrubbed.wav",5670.57,5671.17,2,2,2,3,3,2,2,2,2,3,2,2,2,1,2,2,3,FALSE
"373","0300_000607_scrubbed.wav",5671.97,5672.57,1,3,2,2,2,2,2,2,3,2,2,2,1,1,2,2,3,FALSE
"374","0300_000607_scrubbed.wav",5675.76,5677.17,1,2,1,2,1,2,2,2,3,2,2,2,1,1,1,2,3,FALSE
"375","0300_000607_scrubbed.wav",5678.01,5678.61,1,2,2,2,1,2,2,2,2,3,2,2,2,1,2,2,3,FALSE
"376","0300_000607_scrubbed.wav",5682.75,5684.47,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,3,FALSE
"377","0300_000607_scrubbed.wav",5685.46,5686.24,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,3,FALSE
"378","0300_000607_scrubbed.wav",5687.04,5687.64,2,2,2,3,1,2,2,2,2,3,2,2,2,1,2,2,3,FALSE
"379","0300_000607_scrubbed.wav",5691.32,5692.55,2,2,2,3,1,2,2,2,2,3,2,2,2,1,1,2,3,FALSE
"380","0300_000607_scrubbed.wav",5693.35,5694.8,1,2,2,2,2,2,2,2,3,3,2,1,1,1,1,2,3,FALSE
"381","0300_000607_scrubbed.wav",5695.6,5696.53,1,2,2,1,1,2,2,2,1,3,2,1,1,1,1,2,2,FALSE
"382","0300_000607_scrubbed.wav",5697.36,5698.25,1,2,2,2,1,2,2,2,1,3,2,1,1,1,1,2,3,FALSE
"383","0300_000607_scrubbed.wav",5700.27,5701.1,1,2,1,2,1,1,2,2,1,3,2,1,1,1,1,1,2,FALSE
"384","0300_000607_scrubbed.wav",5702.04,5703.7,1,1,2,2,2,2,2,2,1,3,2,1,1,1,1,2,3,FALSE
"385","0300_000607_scrubbed.wav",5718.84,5720.51,1,2,1,2,2,2,2,2,1,2,2,1,2,1,1,2,3,FALSE
"386","0300_000607_scrubbed.wav",5721.9,5722.5,2,2,2,3,2,2,3,2,2,2,2,2,2,1,2,2,3,FALSE
"387","0300_000607_scrubbed.wav",5725.13,5725.96,2,2,2,3,2,2,2,2,2,2,2,1,2,1,1,2,3,FALSE
"388","0300_000607_scrubbed.wav",5727.57,5730.2,2,2,2,2,2,2,2,2,1,3,2,2,2,1,2,2,3,FALSE
"389","0300_000607_scrubbed.wav",5732.64,5733.24,1,1,1,2,2,2,2,2,2,3,2,1,1,1,2,2,3,FALSE
"390","0300_000607_scrubbed.wav",5734.07,5738.22,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,2,FALSE
"391","0300_000607_scrubbed.wav",5738.22,5739.23,2,2,2,2,2,2,2,2,1,3,2,2,2,1,2,2,3,FALSE
"392","0300_000607_scrubbed.wav",5739.23,5740.7,2,2,2,3,2,2,3,2,2,2,2,2,2,1,2,3,3,FALSE
"393","0300_000607_scrubbed.wav",5741.79,5742.79,1,2,2,3,2,2,2,2,2,3,2,2,3,1,2,2,3,FALSE
"394","0300_000607_scrubbed.wav",5742.79,5743.73,1,2,3,3,2,2,2,2,2,3,2,2,1,1,2,2,3,FALSE
"395","0300_000607_scrubbed.wav",5744.69,5746.58,1,2,3,3,2,2,2,2,2,2,2,1,1,1,1,2,3,FALSE
"396","0300_000607_scrubbed.wav",5747.41,5749.75,3,2,3,3,2,2,3,2,2,3,2,2,2,1,2,2,3,FALSE
"397","0300_000607_scrubbed.wav",5752.95,5753.55,2,2,3,3,1,2,2,2,3,3,2,2,2,1,2,2,3,FALSE
"398","0300_000607_scrubbed.wav",5754.35,5756.83,1,2,2,2,1,1,2,2,1,3,2,1,1,1,1,1,2,FALSE
"399","0300_000607_scrubbed.wav",5758.58,5760.7,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,3,FALSE
"400","0300_000607_scrubbed.wav",5761.54,5762.43,1,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,3,FALSE
"401","0300_000607_scrubbed.wav",5763.23,5767.38,1,2,1,2,2,1,2,2,2,2,2,2,1,1,2,2,3,FALSE
"402","0300_000607_scrubbed.wav",5767.38,5768.18,1,2,2,2,2,2,3,2,2,3,2,2,2,1,2,2,3,FALSE
"403","0300_000607_scrubbed.wav",5768.18,5775.28,1,2,2,1,1,1,2,2,2,2,2,2,1,2,1,2,3,FALSE
"404","0300_000607_scrubbed.wav",5776.32,5777.03,1,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,3,FALSE
"405","0300_000607_scrubbed.wav",5779.31,5780.52,1,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,3,FALSE
"406","0300_000607_scrubbed.wav",5781.33,5782.4,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,3,FALSE
"407","0300_000607_scrubbed.wav",5783.24,5783.93,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,3,FALSE
"408","0300_000607_scrubbed.wav",5787.71,5790.2,1,2,1,1,1,1,2,2,2,3,2,1,1,1,2,2,2,FALSE
"409","0300_000607_scrubbed.wav",5791.1,5797.3,1,2,2,3,2,2,2,2,2,2,2,2,1,1,2,2,3,FALSE
"410","0300_000607_scrubbed.wav",5798.9,5799.93,1,2,2,2,1,2,2,2,2,3,2,1,1,1,1,2,3,FALSE
