"","recording","startSeconds","endSeconds","blky_1_targetChildProminence","cvai_1_targetChildProminence","eoce_1_targetChildProminence","jkwa_1_targetChildProminence","jvfs_1_targetChildProminence","kfav_1_targetChildProminence","lant_2_targetChildProminence","lskw_1_targetChildProminence","mrkf_1_targetChildProminence","pdav_1_targetChildProminence","qoth_2_targetChildProminence","szch_2_targetChildProminence","vgvn_1_targetChildProminence","xgju_1_targetChildProminence","yzxn_2_targetChildProminence","ztcp_1_targetChildProminence","modal_prominence","clean"
"1607","0196_000902_scrubbed.wav",37434.66,37436.36,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,FALSE
"1608","0196_000902_scrubbed.wav",37437.16,37439.52,2,2,2,4,3,3,2,2,3,3,3,2,2,2,3,2,2,FALSE
"1609","0196_000902_scrubbed.wav",37439.52,37441.83,2,2,2,2,3,3,2,2,3,2,3,2,1,1,2,2,2,FALSE
"1610","0196_000902_scrubbed.wav",37442.63,37445.72,2,2,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,FALSE
"1611","0196_000902_scrubbed.wav",37447.68,37448.51,2,2,2,3,3,3,3,2,3,2,3,2,2,2,2,3,2,FALSE
"1612","0196_000902_scrubbed.wav",37448.51,37449.51,2,2,2,3,3,3,2,2,3,2,3,2,1,1,2,2,2,FALSE
"1613","0196_000902_scrubbed.wav",37449.51,37451.07,2,1,2,1,2,2,2,2,3,3,3,1,1,1,1,2,1,TRUE
"1614","0196_000902_scrubbed.wav",37453.14,37456.2,2,1,2,2,3,3,2,2,3,3,3,2,2,1,1,2,2,FALSE
"1615","0196_000902_scrubbed.wav",37456.2,37457.65,2,1,2,3,3,3,2,2,3,2,3,2,1,1,2,2,2,FALSE
"1616","0196_000902_scrubbed.wav",37457.65,37459.41,2,2,2,2,3,3,2,2,3,2,3,2,2,1,2,2,2,FALSE
"1617","0196_000902_scrubbed.wav",37459.41,37460.57,2,2,3,2,3,3,3,2,3,3,3,2,2,1,2,2,2,FALSE
"1618","0196_000902_scrubbed.wav",37460.57,37463.18,2,1,2,1,2,3,2,2,3,3,3,1,2,1,1,2,1,TRUE
"1619","0196_000902_scrubbed.wav",37468.9,37470.74,1,1,2,1,2,2,2,2,3,2,3,1,1,1,1,2,1,TRUE
"1620","0196_000902_scrubbed.wav",37472.3,37473.66,2,2,2,2,3,2,2,2,3,2,3,2,2,1,2,2,2,FALSE
"1621","0196_000902_scrubbed.wav",37475.89,37478.62,3,3,2,3,3,3,3,2,3,2,3,3,4,1,4,2,3,FALSE
"1622","0196_000902_scrubbed.wav",37479.42,37481.92,4,3,2,3,3,3,3,2,3,2,3,3,3,2,3,2,3,FALSE
"1623","0196_000902_scrubbed.wav",37482.83,37486.28,3,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,FALSE
"1624","0196_000902_scrubbed.wav",37486.28,37487.28,4,4,3,3,4,3,3,2,3,2,2,3,4,2,4,2,3,FALSE
"1625","0196_000902_scrubbed.wav",37487.28,37488.58,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,1,TRUE
"1626","0196_000902_scrubbed.wav",37489.46,37490.46,4,3,3,4,4,4,4,3,3,4,2,3,4,2,4,2,4,FALSE
"1627","0196_000902_scrubbed.wav",37492.46,37494.38,3,3,3,3,4,3,3,2,3,3,2,3,3,2,2,2,3,FALSE
"1628","0196_000902_scrubbed.wav",37495.29,37495.92,4,3,3,3,4,3,4,2,3,2,2,4,4,2,4,2,4,FALSE
"1629","0196_000902_scrubbed.wav",37497.38,37498.75,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,FALSE
"1630","0196_000902_scrubbed.wav",37498.75,37499.84,2,4,3,3,4,3,3,2,3,3,3,3,3,2,3,2,3,FALSE
"1631","0196_000902_scrubbed.wav",37499.84,37500.75,3,2,3,3,3,3,3,2,3,2,3,3,3,2,3,3,3,FALSE
"1632","0196_000902_scrubbed.wav",37539.51,37540.67,3,2,3,3,2,3,3,3,4,2,3,3,3,2,3,3,3,FALSE
"1633","0196_000902_scrubbed.wav",37571.81,37572.41,1,2,5,5,5,5,5,5,5,5,5,5,5,2,2,5,3,FALSE
"1634","0196_000902_scrubbed.wav",37575.8,37576.6,4,3,4,4,4,3,4,4,5,3,3,3,2,2,4,4,4,FALSE
"1635","0196_000902_scrubbed.wav",37577.46,37578.08,1,3,2,4,2,1,2,2,5,2,2,1,1,2,2,2,2,FALSE
"1636","0196_000902_scrubbed.wav",37579.23,37579.91,1,3,1,5,5,1,5,5,5,2,5,5,2,2,2,2,4,FALSE
"1637","0196_000902_scrubbed.wav",37586.11,37586.73,1,3,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,FALSE
"1638","0196_000902_scrubbed.wav",37610.77,37611.77,2,3,2,3,3,3,3,2,3,2,2,3,3,2,3,3,3,FALSE
"1639","0196_000902_scrubbed.wav",37615.97,37616.57,2,3,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,FALSE
"1640","0196_000902_scrubbed.wav",37622.49,37624.34,1,2,2,2,1,1,2,2,2,3,2,1,2,2,2,2,2,FALSE
"1641","0196_000902_scrubbed.wav",37624.34,37625.52,4,3,3,3,3,3,4,2,3,2,2,4,4,2,4,3,3,FALSE
"1642","0196_000902_scrubbed.wav",37625.52,37626.55,2,3,3,3,2,2,3,2,2,3,2,2,3,2,2,3,2,FALSE
"1643","0196_000902_scrubbed.wav",37628.12,37628.72,1,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"1644","0196_000902_scrubbed.wav",37629.66,37630.26,2,2,1,2,1,2,2,2,2,3,2,2,2,2,2,2,2,FALSE
"1645","0196_000902_scrubbed.wav",37699.8,37700.4,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"1646","0196_000902_scrubbed.wav",37721.07,37721.87,1,1,1,2,1,1,2,2,2,3,2,1,2,2,1,2,1,TRUE
"1647","0196_000902_scrubbed.wav",37723.08,37724.28,1,1,1,2,1,1,2,2,2,2,2,1,2,2,1,1,1,TRUE
"1648","0196_000902_scrubbed.wav",37731.76,37732.36,1,2,2,2,1,2,3,2,1,3,2,2,2,2,2,2,2,FALSE
"1649","0196_000902_scrubbed.wav",37740.09,37741.11,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,FALSE
"1650","0196_000902_scrubbed.wav",37844.55,37845.3,1,2,1,2,1,2,2,2,2,3,2,1,2,2,1,1,2,FALSE
"1651","0196_000902_scrubbed.wav",37872.31,37873.23,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,FALSE
"1652","0196_000902_scrubbed.wav",37883.88,37884.96,1,2,1,2,2,2,2,2,2,3,2,1,2,2,1,2,2,FALSE
"1653","0196_000902_scrubbed.wav",37964.71,37965.43,1,2,1,2,2,2,2,2,2,3,2,1,2,2,1,2,2,FALSE
"1654","0196_000902_scrubbed.wav",38074.6,38075.4,1,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,FALSE
"1655","0196_000902_scrubbed.wav",38082.24,38082.84,1,2,2,2,1,1,2,2,1,2,2,1,1,2,1,2,1,TRUE
"1656","0196_000902_scrubbed.wav",38102.55,38103.21,1,2,2,2,1,3,2,2,1,3,2,2,2,1,2,2,2,FALSE
"1657","0196_000902_scrubbed.wav",38178.91,38180.16,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,FALSE
"1658","0196_000902_scrubbed.wav",38229.11,38230.16,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,FALSE
"1659","0196_000902_scrubbed.wav",38233.65,38234.28,1,2,2,2,1,2,2,2,1,2,2,1,1,1,1,2,1,TRUE
"1660","0196_000902_scrubbed.wav",38242.34,38243.34,2,2,2,2,2,3,3,2,1,2,2,3,3,2,2,2,2,FALSE
"1661","0196_000902_scrubbed.wav",38281.02,38281.79,1,2,1,5,5,2,5,5,2,2,5,5,5,1,5,2,3,FALSE
"1662","0196_000902_scrubbed.wav",38287.45,38288.35,1,3,1,5,5,2,5,5,5,2,5,5,5,5,5,5,4,FALSE
"1663","0196_000902_scrubbed.wav",38304.83,38305.45,4,3,3,5,5,4,4,5,5,3,5,3,3,5,5,3,4,FALSE
"1664","0196_000902_scrubbed.wav",38371.77,38372.57,3,2,2,4,3,3,3,4,3,2,5,2,3,5,3,3,3,FALSE
"1665","0196_000902_scrubbed.wav",38387.97,38388.89,2,3,2,3,2,3,3,3,3,2,3,3,3,5,2,2,3,FALSE
"1666","0196_000902_scrubbed.wav",38389.69,38390.39,1,2,2,2,2,2,2,2,2,2,3,2,2,5,2,2,2,FALSE
"1667","0196_000902_scrubbed.wav",38391.69,38392.62,1,2,2,2,2,2,2,2,2,2,3,2,2,5,2,2,2,FALSE
"1668","0196_000902_scrubbed.wav",38404.96,38405.81,1,1,2,1,1,1,2,2,1,3,3,1,2,5,1,2,1,TRUE
"1669","0196_000902_scrubbed.wav",38418.2,38419.72,3,3,3,3,2,3,3,3,3,2,3,3,3,2,4,3,3,FALSE
"1670","0196_000902_scrubbed.wav",38421.84,38422.44,2,2,2,1,2,2,2,2,2,2,3,2,2,2,1,2,2,FALSE
"1671","0196_000902_scrubbed.wav",38424.05,38424.65,2,3,2,2,3,3,3,3,3,2,3,3,3,2,3,3,3,FALSE
"1672","0196_000902_scrubbed.wav",38426.95,38427.76,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,FALSE
"1673","0196_000902_scrubbed.wav",38428.57,38429.19,1,1,1,1,1,1,2,2,1,2,3,1,1,2,1,2,1,TRUE
"1674","0196_000902_scrubbed.wav",38432.32,38433.33,1,1,2,2,1,1,2,2,1,2,3,1,1,1,1,2,1,TRUE
"1675","0196_000902_scrubbed.wav",38435.16,38435.83,1,1,2,1,1,1,2,1,1,2,3,1,1,1,1,2,1,TRUE
"1676","0196_000902_scrubbed.wav",38438.82,38440.58,1,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,FALSE
"1677","0196_000902_scrubbed.wav",38442.49,38443.26,1,1,2,1,1,1,2,2,1,2,3,1,1,2,1,2,1,TRUE
"1678","0196_000902_scrubbed.wav",38445.73,38446.51,1,2,2,2,1,1,2,2,1,2,2,1,1,1,1,2,1,TRUE
"1679","0196_000902_scrubbed.wav",38469.95,38471.09,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,3,FALSE
"1680","0196_000902_scrubbed.wav",38473.16,38474.86,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,3,FALSE
"1681","0196_000902_scrubbed.wav",38480.02,38480.67,5,4,5,5,5,5,5,5,5,2,5,5,5,5,5,5,4,FALSE
"1682","0196_000902_scrubbed.wav",38484.82,38485.48,2,4,2,5,5,5,5,5,5,2,5,5,5,5,5,5,4,FALSE
"1683","0196_000902_scrubbed.wav",38490.92,38492.06,2,2,2,2,2,3,3,2,1,2,2,2,3,3,2,2,2,FALSE
"1684","0196_000902_scrubbed.wav",38513.64,38514.97,1,5,2,2,2,5,2,5,5,2,2,5,2,5,1,5,2,FALSE
"1685","0196_000902_scrubbed.wav",38546.35,38548.15,5,5,5,5,5,5,5,5,5,2,2,5,5,5,5,5,3,FALSE
"1686","0196_000902_scrubbed.wav",38556.87,38558.46,5,5,5,1,5,5,5,5,5,2,5,5,5,5,5,5,3,FALSE
"1687","0196_000902_scrubbed.wav",38566.06,38567.31,1,2,5,5,5,2,2,5,1,2,2,2,2,1,2,2,2,FALSE
"1688","0196_000902_scrubbed.wav",38569.01,38569.61,5,5,5,5,5,5,5,5,5,2,2,5,1,1,5,5,3,FALSE
"1689","0196_000902_scrubbed.wav",38611.57,38612.18,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,3,FALSE
"1690","0196_000902_scrubbed.wav",38619.37,38620.43,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,3,FALSE
"1691","0196_000902_scrubbed.wav",38628.47,38630.42,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,3,FALSE
"1692","0196_000902_scrubbed.wav",38630.42,38631.25,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,3,FALSE
"1693","0196_000902_scrubbed.wav",38632.31,38633.15,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,3,FALSE
"1694","0196_000902_scrubbed.wav",38635.76,38636.76,5,4,5,5,5,5,5,5,5,4,5,5,3,5,5,5,4,FALSE
"1695","0196_000902_scrubbed.wav",38645.68,38647.26,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,3,FALSE
"1696","0196_000902_scrubbed.wav",38720.51,38721.62,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,3,FALSE
"1697","0196_000902_scrubbed.wav",38768.06,38768.66,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,3,FALSE
"1698","0196_000902_scrubbed.wav",38797.04,38798.08,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,3,FALSE
"1699","0196_000902_scrubbed.wav",38823.79,38824.39,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,3,FALSE
"1700","0196_000902_scrubbed.wav",38963.26,38964.59,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,3,FALSE
"1701","0196_000902_scrubbed.wav",39064.62,39066.39,5,4,3,5,4,3,3,3,5,5,5,4,4,5,4,4,3,FALSE
"1702","0196_000902_scrubbed.wav",39066.39,39066.99,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"1703","0196_000902_scrubbed.wav",39213.81,39214.66,1,3,2,3,1,2,2,2,2,5,2,1,1,2,2,5,2,FALSE
"1704","0196_000902_scrubbed.wav",39300.27,39301.59,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"1705","0196_000902_scrubbed.wav",39327.84,39328.44,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,3,FALSE
"1706","0196_000902_scrubbed.wav",39333.26,39334.24,1,3,2,4,2,2,2,2,1,5,5,1,2,1,2,2,2,FALSE
"1707","0196_000902_scrubbed.wav",39359.6,39360.23,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,3,FALSE
"1708","0196_000902_scrubbed.wav",39466.93,39467.69,1,2,2,3,2,1,1,2,1,2,2,1,1,1,1,2,1,TRUE
"1709","0196_000902_scrubbed.wav",39473.72,39476.07,5,2,2,3,1,1,1,2,1,2,2,1,1,4,1,2,1,TRUE
"1710","0196_000902_scrubbed.wav",39480.32,39481.18,5,2,2,5,1,1,1,2,1,2,2,1,1,4,1,2,1,TRUE
"1711","0196_000902_scrubbed.wav",39504.41,39505.39,1,2,2,4,2,1,1,2,1,2,2,1,1,4,1,2,1,TRUE
"1712","0196_000902_scrubbed.wav",39513.95,39514.76,1,2,2,3,2,2,2,2,1,2,2,1,2,1,1,2,2,FALSE
"1713","0196_000902_scrubbed.wav",39517.32,39517.92,1,3,1,5,1,1,1,2,1,2,2,1,5,1,1,2,1,TRUE
"1714","0196_000902_scrubbed.wav",39521.18,39523.5,1,3,1,3,1,1,2,2,1,2,2,1,4,1,1,2,1,TRUE
"1715","0196_000902_scrubbed.wav",39546.16,39546.76,1,3,2,4,2,3,3,2,1,2,2,2,2,1,1,2,2,FALSE
"1716","0196_000902_scrubbed.wav",39647.56,39648.38,1,3,1,3,3,1,2,2,1,2,2,2,2,1,1,2,1,TRUE
"1717","0196_000902_scrubbed.wav",39662.77,39663.37,1,3,2,4,4,3,4,4,2,2,3,2,3,1,2,2,2,FALSE
"1718","0196_000902_scrubbed.wav",39672.63,39673.46,2,2,1,5,3,3,3,2,4,2,3,2,3,1,2,2,2,FALSE
"1719","0196_000902_scrubbed.wav",39692.59,39693.4,1,2,1,4,2,2,1,2,1,2,2,1,1,1,1,2,1,TRUE
"1720","0196_000902_scrubbed.wav",39749.17,39750.86,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,3,FALSE
"1721","0196_000902_scrubbed.wav",39750.86,39751.47,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,3,FALSE
"1722","0196_000902_scrubbed.wav",39762.64,39764.07,1,2,1,2,2,2,2,2,2,2,2,2,2,5,2,2,2,FALSE
"1723","0196_000902_scrubbed.wav",39764.87,39766.75,1,2,2,3,3,3,2,2,2,2,2,2,3,1,2,3,2,FALSE
"1724","0196_000902_scrubbed.wav",39766.75,39767.79,1,2,2,3,3,3,3,2,3,2,2,2,3,1,2,2,2,FALSE
"1725","0196_000902_scrubbed.wav",39768.6,39769.37,2,2,2,2,2,2,3,2,3,2,2,2,3,1,2,2,2,FALSE
"1726","0196_000902_scrubbed.wav",39777.58,39778.32,1,1,2,2,3,2,2,2,3,2,2,2,2,1,2,2,2,FALSE
"1727","0196_000902_scrubbed.wav",39783.28,39784.11,5,4,3,4,4,4,4,4,5,2,4,4,4,1,4,4,4,FALSE
"1728","0196_000902_scrubbed.wav",39817.77,39818.43,5,5,2,5,5,5,5,5,5,2,5,5,5,1,5,5,3,FALSE
"1729","0196_000902_scrubbed.wav",39841.97,39842.57,5,4,5,5,5,5,5,5,5,5,5,5,5,1,5,4,3,FALSE
"1730","0196_000902_scrubbed.wav",39870.71,39871.92,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"1731","0196_000902_scrubbed.wav",39873.19,39873.8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"1732","0196_000902_scrubbed.wav",39887.95,39889.3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"1733","0196_000902_scrubbed.wav",39891.96,39892.98,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"1734","0196_000902_scrubbed.wav",39892.98,39894.08,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"1735","0196_000902_scrubbed.wav",39895.08,39896.29,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"1736","0196_000902_scrubbed.wav",39901.41,39902.02,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"1737","0196_000902_scrubbed.wav",39962.78,39963.66,2,3,5,5,5,5,3,5,5,5,2,2,2,5,2,2,4,FALSE
"1738","0196_000902_scrubbed.wav",39964.9,39965.5,1,3,2,1,5,1,2,2,1,5,2,1,1,5,1,2,1,TRUE
"1739","0196_000902_scrubbed.wav",39977.69,39978.58,1,2,2,1,2,2,2,1,1,5,2,1,2,1,1,2,1,TRUE
"1740","0196_000902_scrubbed.wav",39981.26,39981.93,4,2,5,5,5,5,5,4,5,2,3,5,3,5,5,5,5,FALSE
"1741","0196_000902_scrubbed.wav",40018.69,40019.29,3,3,2,2,4,3,3,3,5,2,3,3,3,5,3,4,3,FALSE
"1742","0196_000902_scrubbed.wav",40022.14,40022.92,1,2,2,2,2,2,2,1,1,2,2,2,2,5,1,2,2,FALSE
"1743","0196_000902_scrubbed.wav",40030.18,40030.78,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,TRUE
"1744","0196_000902_scrubbed.wav",40033.96,40035.05,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,2,1,TRUE
"1745","0196_000902_scrubbed.wav",40037.21,40037.93,2,2,2,2,1,1,2,2,1,2,2,2,1,1,1,2,2,FALSE
"1746","0196_000902_scrubbed.wav",40052.54,40053.16,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,3,2,FALSE
"1747","0196_000902_scrubbed.wav",40056.86,40057.46,1,2,2,2,1,1,1,2,1,2,2,1,1,1,1,2,1,TRUE
"1748","0196_000902_scrubbed.wav",40065.12,40066,1,2,2,2,5,3,4,2,5,2,2,2,5,1,1,2,2,FALSE
"1749","0196_000902_scrubbed.wav",40080.78,40081.85,1,2,2,2,1,1,1,2,1,2,2,1,1,1,1,2,1,TRUE
"1750","0196_000902_scrubbed.wav",40089.09,40089.69,5,4,2,5,5,5,5,5,5,2,5,5,4,5,5,5,4,FALSE
"1751","0196_000902_scrubbed.wav",40108.59,40109.28,1,2,2,1,1,1,1,2,1,2,2,1,1,1,1,2,1,TRUE
"1752","0196_000902_scrubbed.wav",40112.14,40112.74,1,2,2,1,1,1,1,2,1,2,2,1,1,1,1,2,1,TRUE
"1753","0196_000902_scrubbed.wav",40115.6,40116.2,1,2,2,1,1,1,1,2,1,2,2,1,2,1,1,2,1,TRUE
"1754","0196_000902_scrubbed.wav",40160.87,40161.77,1,2,2,1,1,1,2,2,1,2,2,1,1,1,1,2,1,TRUE
"1755","0196_000902_scrubbed.wav",40163.77,40164.44,1,3,2,5,5,2,5,4,1,2,3,1,1,1,1,2,1,TRUE
"1756","0196_000902_scrubbed.wav",40168.29,40168.89,1,3,2,5,5,2,5,2,5,2,5,5,2,1,5,2,4,FALSE
"1757","0196_000902_scrubbed.wav",40182.81,40183.81,2,2,2,3,2,3,2,2,3,2,3,2,2,1,2,2,2,FALSE
"1758","0196_000902_scrubbed.wav",40185.12,40185.9,2,4,2,4,3,3,3,3,4,4,3,3,3,5,3,3,3,FALSE
"1759","0196_000902_scrubbed.wav",40185.9,40187.14,3,3,2,4,3,3,3,2,4,2,3,2,3,4,2,3,3,FALSE
"1760","0196_000902_scrubbed.wav",40190.31,40191.91,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"1761","0196_000902_scrubbed.wav",40192.74,40193.39,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"1762","0196_000902_scrubbed.wav",40193.39,40194.19,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"1763","0196_000902_scrubbed.wav",40194.19,40196.81,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,3,2,FALSE
"1764","0196_000902_scrubbed.wav",40196.81,40197.9,2,2,2,3,2,3,3,2,5,2,3,3,3,2,3,4,2,FALSE
"1765","0196_000902_scrubbed.wav",40197.9,40199.54,2,4,3,3,3,3,3,2,4,2,3,3,3,2,2,3,3,FALSE
"1766","0196_000902_scrubbed.wav",40199.54,40200.87,2,3,2,3,2,2,2,2,3,2,2,2,3,2,2,2,2,FALSE
"1767","0196_000902_scrubbed.wav",40200.87,40201.58,4,4,3,4,4,3,3,2,4,2,4,3,4,2,4,3,4,FALSE
"1768","0196_000902_scrubbed.wav",40203.92,40204.79,2,3,3,3,3,3,3,2,3,2,3,3,3,2,2,3,3,FALSE
"1769","0196_000902_scrubbed.wav",40205.62,40206.79,3,3,2,3,3,3,3,2,3,2,3,2,3,2,2,3,3,FALSE
"1770","0196_000902_scrubbed.wav",40207.62,40209.97,3,2,2,3,2,3,3,2,3,4,3,2,3,2,2,3,3,FALSE
"1771","0196_000902_scrubbed.wav",40210.79,40211.57,4,4,4,3,4,3,3,3,5,3,3,3,3,2,4,3,3,FALSE
"1772","0196_000902_scrubbed.wav",40215.74,40216.54,4,3,4,3,4,4,4,4,3,3,2,3,4,2,4,4,4,FALSE
"1773","0196_000902_scrubbed.wav",40221.01,40221.91,5,3,5,5,5,5,4,4,4,3,2,5,5,2,5,5,5,FALSE
"1774","0196_000902_scrubbed.wav",40221.91,40223.93,5,5,5,5,5,5,5,2,5,2,2,5,5,2,5,5,3,FALSE
"1775","0196_000902_scrubbed.wav",40226.12,40226.72,1,3,2,2,2,5,3,2,2,3,2,2,2,2,2,4,2,FALSE
"1776","0196_000902_scrubbed.wav",40232.06,40232.71,5,5,2,2,5,5,5,5,5,4,2,5,5,5,5,4,4,FALSE
"1777","0196_000902_scrubbed.wav",40235.06,40235.66,2,3,2,3,2,3,3,3,4,3,2,2,2,2,2,3,2,FALSE
"1778","0196_000902_scrubbed.wav",40236.66,40237.26,1,3,2,2,2,2,2,2,1,3,2,2,1,1,2,3,2,FALSE
"1779","0196_000902_scrubbed.wav",40243.41,40244.71,5,5,2,5,5,5,5,5,5,2,2,5,1,1,5,5,3,FALSE
"1780","0196_000902_scrubbed.wav",40246.69,40248.8,5,5,5,5,5,5,5,5,5,2,2,5,5,1,5,5,3,FALSE
"1781","0196_000902_scrubbed.wav",40259.55,40260.15,4,3,5,2,4,3,3,4,5,4,3,2,3,1,2,5,3,FALSE
"1782","0196_000902_scrubbed.wav",40280.86,40281.47,3,4,5,4,4,3,3,2,4,2,3,2,3,5,2,5,3,FALSE
"1783","0196_000902_scrubbed.wav",40293.98,40294.58,1,2,2,5,2,5,2,2,1,3,2,2,2,1,2,2,2,FALSE
"1784","0196_000902_scrubbed.wav",40295.73,40296.33,1,2,1,5,2,2,2,2,1,4,2,1,2,1,2,2,2,FALSE
"1785","0196_000902_scrubbed.wav",40343.39,40344.37,1,3,1,5,1,1,2,2,1,3,2,1,5,1,1,2,1,TRUE
"1786","0196_000902_scrubbed.wav",40367.31,40370.09,1,2,1,1,2,2,2,2,1,3,2,1,2,1,1,2,1,TRUE
"1787","0196_000902_scrubbed.wav",40405.97,40406.57,1,2,1,1,1,2,2,2,1,3,2,1,1,1,1,2,1,TRUE
"1788","0196_000902_scrubbed.wav",40410.33,40410.93,1,2,1,1,1,2,2,2,1,4,2,1,2,1,1,2,1,TRUE
"1789","0196_000902_scrubbed.wav",40416.56,40418.37,1,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,FALSE
"1790","0196_000902_scrubbed.wav",40419.38,40419.99,1,2,1,1,2,1,2,2,1,2,2,1,1,1,1,2,1,TRUE
"1791","0196_000902_scrubbed.wav",40676.37,40676.97,2,2,2,5,3,3,3,2,5,2,2,3,3,1,3,2,2,FALSE
"1792","0196_000902_scrubbed.wav",40681.93,40682.55,1,2,2,3,2,1,2,2,1,2,2,1,2,1,2,2,2,FALSE
"1793","0196_000902_scrubbed.wav",40683.68,40684.28,1,2,2,1,1,1,2,2,1,2,2,1,2,1,1,2,1,TRUE
"1794","0196_000902_scrubbed.wav",40685.12,40685.93,1,2,2,2,1,2,2,2,1,3,2,2,2,1,2,1,2,FALSE
"1795","0196_000902_scrubbed.wav",40706.74,40707.35,1,2,2,2,1,2,2,2,1,2,2,1,2,1,1,1,1,TRUE
"1796","0196_000902_scrubbed.wav",40715.51,40716.25,1,1,2,2,1,1,2,2,1,2,2,1,2,1,1,1,1,TRUE
"1797","0196_000902_scrubbed.wav",40726.13,40726.73,1,1,2,1,1,2,2,2,1,2,2,1,2,1,1,1,1,TRUE
"1798","0196_000902_scrubbed.wav",40774.34,40777.3,1,1,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,TRUE
"1799","0196_000902_scrubbed.wav",40779.35,40779.95,1,2,2,3,2,2,2,2,1,3,2,2,2,1,1,2,2,FALSE
"1800","0196_000902_scrubbed.wav",40781.02,40781.62,1,2,2,2,2,2,2,2,1,5,2,2,2,1,1,2,2,FALSE
"1801","0196_000902_scrubbed.wav",40782.58,40783.37,1,2,2,1,1,1,2,2,1,3,2,1,2,1,1,2,1,TRUE
"1802","0196_000902_scrubbed.wav",40785.33,40786.78,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,FALSE
"1803","0196_000902_scrubbed.wav",40789.76,40790.4,1,2,2,1,2,1,2,2,1,2,2,1,2,1,1,2,1,TRUE
"1804","0196_000902_scrubbed.wav",40800.32,40801.06,1,2,2,2,1,1,2,2,1,2,2,1,1,1,1,2,1,TRUE
"1805","0196_000902_scrubbed.wav",40801.86,40802.76,1,2,2,1,1,1,2,2,1,2,2,1,1,1,1,2,1,TRUE
"1806","0196_000902_scrubbed.wav",40802.76,40803.42,1,2,2,1,1,1,2,2,1,3,2,1,1,1,1,2,1,TRUE
"1807","0196_000902_scrubbed.wav",40804.49,40805.1,1,2,1,1,1,1,2,2,1,3,2,1,1,1,1,2,1,TRUE
"1808","0196_000902_scrubbed.wav",40807.99,40808.59,1,1,1,5,5,2,4,5,1,2,3,1,1,1,2,2,1,TRUE
